流水	精灵	成长度等级	成长度经验	突破阶段	饲养属性	出战属性	放生返回	技能id	展示技能Id	派遣获得奖励展示	是否公会新闻	进阶等级
1946	pet_161	46	6000	2	1,669;4,28	1,1338;4,57	item8101020503109,1	skill79300,46				0
1947	pet_161	47	6120	2	1,677;4,29	1,1354;4,58	item8101020503109,1	skill79300,47				0
1948	pet_161	48	6240	2	1,685;4,29	1,1370;4,59	item8101020503109,1	skill79300,48				0
1949	pet_161	49	6360	2	1,693;4,30	1,1386;4,60	item8101020503109,1	skill79300,49				0
1950	pet_161	50	12960	2	1,701;4,30	1,1402;4,61	item8101020503109,1	skill79300,50				0
1951	pet_161	51	13200	3	1,709;4,31	1,1418;4,62	item8101020503109,1	skill79300,51				0
1952	pet_161	52	13440	3	1,717;4,31	1,1434;4,63	item8101020503109,1	skill79300,52				0
1953	pet_161	53	13680	3	1,725;4,32	1,1450;4,64	item8101020503109,1	skill79300,53				0
1954	pet_161	54	13920	3	1,733;4,32	1,1466;4,65	item8101020503109,1	skill79300,54				0
1955	pet_161	55	14160	3	1,741;4,33	1,1482;4,66	item8101020503109,1	skill79300,55				0
1956	pet_161	56	14400	3	1,749;4,33	1,1498;4,67	item8101020503109,1	skill79300,56				0
1957	pet_161	57	14640	3	1,757;4,34	1,1514;4,68	item8101020503109,1	skill79300,57				0
1958	pet_161	58	14880	3	1,765;4,34	1,1530;4,69	item8101020503109,1	skill79300,58				0
1959	pet_161	59	15120	3	1,773;4,35	1,1546;4,70	item8101020503109,1	skill79300,59				0
1960	pet_161	60	20480	3	1,781;4,35	1,1562;4,71	item8101020503109,1	skill79300,60				0
1961	pet_161	61	20800	4	1,789;4,36	1,1578;4,72	item8101020503109,1	skill79300,61				0
1962	pet_161	62	21120	4	1,797;4,36	1,1594;4,73	item8101020503109,1	skill79300,62				0
1963	pet_161	63	21440	4	1,805;4,37	1,1610;4,74	item8101020503109,1	skill79300,63				0
1964	pet_161	64	21760	4	1,813;4,37	1,1626;4,75	item8101020503109,1	skill79300,64				0
1965	pet_161	65	22080	4	1,821;4,38	1,1642;4,76	item8101020503109,1	skill79300,65				0
1966	pet_161	66	22400	4	1,829;4,38	1,1658;4,77	item8101020503109,1	skill79300,66				0
1967	pet_161	67	22720	4	1,837;4,39	1,1674;4,78	item8101020503109,1	skill79300,67				0
1968	pet_161	68	23040	4	1,845;4,39	1,1690;4,79	item8101020503109,1	skill79300,68				0
1969	pet_161	69	23360	4	1,853;4,40	1,1706;4,80	item8101020503109,1	skill79300,69				0
1970	pet_161	70	600	4	1,861;4,40	1,1722;4,81	item8101020503109,1	skill79300,70				0
1971	pet_161	71	1200	4	1,869;4,41	1,1738;4,82	item8101020503109,1	skill79300,71				0
1972	pet_161	72	2400	4	1,877;4,41	1,1754;4,83	item8101020503109,1	skill79300,72				0
1973	pet_161	73	3600	4	1,885;4,42	1,1770;4,84	item8101020503109,1	skill79300,73				0
1974	pet_161	74	4800	4	1,893;4,42	1,1786;4,85	item8101020503109,1	skill79300,74				0
1975	pet_161	75	6400	4	1,901;4,43	1,1802;4,86	item8101020503109,1	skill79300,75				0
1976	pet_161	76	9600	4	1,909;4,43	1,1818;4,87	item8101020503109,1	skill79300,76				0
1977	pet_161	77	14000	4	1,917;4,44	1,1834;4,88	item8101020503109,1	skill79300,77				0
1978	pet_161	78	19200	4	1,925;4,44	1,1850;4,89	item8101020503109,1	skill79300,78				0
1979	pet_161	79	24800	4	1,933;4,45	1,1866;4,90	item8101020503109,1	skill79300,79				0
1980	pet_161	80	0	4	1,941;4,45	1,1882;4,91	item8101020503109,1	skill79300,80				0
1981	pet_161	81	0	4			item8101020503109,1	skill79300,81				0
1982	pet_161	82	0	4			item8101020503109,1	skill79300,82				0
1983	pet_161	83	0	4			item8101020503109,1	skill79300,83				0
1984	pet_161	84	0	4			item8101020503109,1	skill79300,84				0
1985	pet_161	85	0	4			item8101020503109,1	skill79300,85				0
1986	pet_161	86	0	4			item8101020503109,1	skill79300,86				0
1987	pet_161	87	0	4			item8101020503109,1	skill79300,87				0
1988	pet_161	88	0	4			item8101020503109,1	skill79300,88				0
1989	pet_161	89	0	4			item8101020503109,1	skill79300,89				0
1990	pet_161	90	0	4			item8101020503109,1	skill79300,90				0
1991	pet_162	1	400	0	1,207;4,4	1,413;4,8	item8101020503025,1	skill79200,1				0
1992	pet_162	2	480	0	1,212;4,4	1,424;4,9	item8101020503025,1	skill79200,2				0
1993	pet_162	3	560	0	1,218;4,4	1,435;4,10	item8101020503025,1	skill79200,3				0
1994	pet_162	4	640	0	1,223;4,4	1,446;4,10	item8101020503025,1	skill79200,4				0
1995	pet_162	5	720	0	1,229;4,5	1,457;4,11	item8101020503025,1	skill79200,5				0
1996	pet_162	6	800	0	1,234;4,5	1,468;4,11	item8101020503025,1	skill79200,6				0
1997	pet_162	7	880	0	1,240;4,5	1,479;4,12	item8101020503025,1	skill79200,7				0
1998	pet_162	8	960	0	1,245;4,6	1,490;4,13	item8101020503025,1	skill79200,8				0
1999	pet_162	9	1040	0	1,251;4,6	1,501;4,13	item8101020503025,1	skill79200,9				0
2000	pet_162	10	1120	0	1,256;4,6	1,512;4,14	item8101020503025,1	skill79200,10				0
2001	pet_162	11	1200	0	1,262;4,7	1,523;4,14	item8101020503025,1	skill79200,11				0
2002	pet_162	12	1280	0	1,267;4,7	1,534;4,15	item8101020503025,1	skill79200,12				0
2003	pet_162	13	1360	0	1,273;4,7	1,545;4,16	item8101020503025,1	skill79200,13				0
2004	pet_162	14	1440	0	1,278;4,7	1,556;4,16	item8101020503025,1	skill79200,14				0
2005	pet_162	15	1520	0	1,284;4,8	1,567;4,17	item8101020503025,1	skill79200,15				0
2006	pet_162	16	1600	0	1,289;4,8	1,578;4,17	item8101020503025,1	skill79200,16				0
2007	pet_162	17	1680	0	1,295;4,8	1,589;4,18	item8101020503025,1	skill79200,17				0
2008	pet_162	18	1760	0	1,300;4,9	1,600;4,19	item8101020503025,1	skill79200,18				0
2009	pet_162	19	1840	0	1,306;4,9	1,611;4,19	item8101020503025,1	skill79200,19				0
2010	pet_162	20	1920	0	1,311;4,9	1,622;4,20	item8101020503025,1	skill79200,20				0
2011	pet_162	21	2000	0	1,317;4,10	1,633;4,20	item8101020503025,1	skill79200,21				0
2012	pet_162	22	2080	0	1,322;4,10	1,644;4,21	item8101020503025,1	skill79200,22				0
2013	pet_162	23	2160	0	1,328;4,10	1,655;4,22	item8101020503025,1	skill79200,23				0
2014	pet_162	24	2240	0	1,333;4,10	1,666;4,22	item8101020503025,1	skill79200,24				0
2015	pet_162	25	2320	0	1,339;4,11	1,677;4,23	item8101020503025,1	skill79200,25				0
2016	pet_162	26	2400	0	1,344;4,11	1,688;4,23	item8101020503025,1	skill79200,26				0
2017	pet_162	27	2480	0	1,350;4,11	1,699;4,24	item8101020503025,1	skill79200,27				0
2018	pet_162	28	2560	0	1,355;4,12	1,710;4,25	item8101020503025,1	skill79200,28				0
2019	pet_162	29	2640	0	1,361;4,12	1,721;4,25	item8101020503025,1	skill79200,29				0
2020	pet_162	30	2720	0	1,366;4,12	1,732;4,26	item8101020503025,1	skill79200,30				0
2021	pet_162	31	2800	1	1,372;4,13	1,743;4,26	item8101020503025,1	skill79200,31				0
2022	pet_162	32	2880	1	1,377;4,13	1,754;4,27	item8101020503025,1	skill79200,32				0
2023	pet_162	33	2960	1	1,383;4,13	1,765;4,28	item8101020503025,1	skill79200,33				0
2024	pet_162	34	3040	1	1,388;4,13	1,776;4,28	item8101020503025,1	skill79200,34				0
2025	pet_162	35	3120	1	1,394;4,14	1,787;4,29	item8101020503025,1	skill79200,35				0
2026	pet_162	36	3200	1	1,399;4,14	1,798;4,29	item8101020503025,1	skill79200,36				0
2027	pet_162	37	3280	1	1,405;4,14	1,809;4,30	item8101020503025,1	skill79200,37				0
2028	pet_162	38	3360	1	1,410;4,15	1,820;4,31	item8101020503025,1	skill79200,38				0
2029	pet_162	39	3440	1	1,416;4,15	1,831;4,31	item8101020503025,1	skill79200,39				0
2030	pet_162	40	3520	1	1,421;4,15	1,842;4,32	item8101020503025,1	skill79200,40				0
2031	pet_162	41	3600	2	1,427;4,16	1,853;4,32	item8101020503025,1	skill79200,41				0
2032	pet_162	42	3680	2	1,432;4,16	1,864;4,33	item8101020503025,1	skill79200,42				0
2033	pet_162	43	3760	2	1,438;4,16	1,875;4,34	item8101020503025,1	skill79200,43				0
2034	pet_162	44	3840	2	1,443;4,16	1,886;4,34	item8101020503025,1	skill79200,44				0
2035	pet_162	45	3920	2	1,449;4,17	1,897;4,35	item8101020503025,1	skill79200,45				0
2036	pet_162	46	4000	2	1,454;4,17	1,908;4,35	item8101020503025,1	skill79200,46				0
2037	pet_162	47	4080	2	1,460;4,17	1,919;4,36	item8101020503025,1	skill79200,47				0
2038	pet_162	48	4160	2	1,465;4,18	1,930;4,37	item8101020503025,1	skill79200,48				0
2039	pet_162	49	4240	2	1,471;4,18	1,941;4,37	item8101020503025,1	skill79200,49				0
2040	pet_162	50	4320	2	1,476;4,18	1,952;4,38	item8101020503025,1	skill79200,50				0
2041	pet_162	51	4400	3	1,482;4,19	1,963;4,38	item8101020503025,1	skill79200,51				0
2042	pet_162	52	4480	3	1,487;4,19	1,974;4,39	item8101020503025,1	skill79200,52				0
2043	pet_162	53	4560	3	1,493;4,19	1,985;4,40	item8101020503025,1	skill79200,53				0
2044	pet_162	54	4640	3	1,498;4,19	1,996;4,40	item8101020503025,1	skill79200,54				0
2045	pet_162	55	4720	3	1,504;4,20	1,1007;4,41	item8101020503025,1	skill79200,55				0
2046	pet_162	56	4800	3	1,509;4,20	1,1018;4,41	item8101020503025,1	skill79200,56				0
2047	pet_162	57	4880	3	1,515;4,20	1,1029;4,42	item8101020503025,1	skill79200,57				0
2048	pet_162	58	4960	3	1,520;4,21	1,1040;4,43	item8101020503025,1	skill79200,58				0
2049	pet_162	59	5040	3	1,526;4,21	1,1051;4,43	item8101020503025,1	skill79200,59				0
2050	pet_162	60	5120	3	1,531;4,21	1,1062;4,44	item8101020503025,1	skill79200,60				0
2051	pet_162	61	5200	4	1,537;4,22	1,1073;4,45	item8101020503025,1	skill79200,61				0
2052	pet_162	62	5280	4	1,542;4,22	1,1084;4,45	item8101020503025,1	skill79200,62				0
2053	pet_162	63	5360	4	1,548;4,22	1,1095;4,46	item8101020503025,1	skill79200,63				0
2054	pet_162	64	5440	4	1,553;4,22	1,1106;4,46	item8101020503025,1	skill79200,64				0
2055	pet_162	65	5520	4	1,559;4,23	1,1117;4,47	item8101020503025,1	skill79200,65				0
2056	pet_162	66	5600	4	1,564;4,23	1,1128;4,48	item8101020503025,1	skill79200,66				0
2057	pet_162	67	5680	4	1,570;4,23	1,1139;4,48	item8101020503025,1	skill79200,67				0
2058	pet_162	68	5760	4	1,575;4,24	1,1150;4,49	item8101020503025,1	skill79200,68				0
2059	pet_162	69	5840	4	1,581;4,24	1,1161;4,49	item8101020503025,1	skill79200,69				0
2060	pet_162	70	0	4	1,586;4,24	1,1172;4,50	item8101020503025,1	skill79200,70				0
2061	pet_162	71	0	4			item8101020503025,1	skill79200,71				0
2062	pet_162	72	0	4			item8101020503025,1	skill79200,72				0
2063	pet_162	73	0	4			item8101020503025,1	skill79200,73				0
2064	pet_162	74	0	4			item8101020503025,1	skill79200,74				0
2065	pet_162	75	0	4			item8101020503025,1	skill79200,75				0
2066	pet_162	76	0	4			item8101020503025,1	skill79200,76				0
2067	pet_162	77	0	4			item8101020503025,1	skill79200,77				0
2068	pet_162	78	0	4			item8101020503025,1	skill79200,78				0
2069	pet_162	79	0	4			item8101020503025,1	skill79200,79				0
2070	pet_162	80	0	4			item8101020503025,1	skill79200,80				0
2071	pet_162	81	0	4			item8101020503025,1	skill79200,81				0
2072	pet_162	82	0	4			item8101020503025,1	skill79200,82				0
2073	pet_162	83	0	4			item8101020503025,1	skill79200,83				0
2074	pet_162	84	0	4			item8101020503025,1	skill79200,84				0
2075	pet_162	85	0	4			item8101020503025,1	skill79200,85				0
2076	pet_162	86	0	4			item8101020503025,1	skill79200,86				0
2077	pet_162	87	0	4			item8101020503025,1	skill79200,87				0
2078	pet_162	88	0	4			item8101020503025,1	skill79200,88				0
2079	pet_162	89	0	4			item8101020503025,1	skill79200,89				0
2080	pet_162	90	0	4			item8101020503025,1	skill79200,90				0
2081	pet_163	1	600	0	1,309;4,6	1,618;4,12	item8101020503110,1	skill79300,1				0
2082	pet_163	2	720	0	1,317;4,6	1,634;4,13	item8101020503110,1	skill79300,2				0
2083	pet_163	3	840	0	1,325;4,7	1,650;4,14	item8101020503110,1	skill79300,3				0
2084	pet_163	4	960	0	1,333;4,7	1,666;4,15	item8101020503110,1	skill79300,4				0
2085	pet_163	5	1080	0	1,341;4,8	1,682;4,16	item8101020503110,1	skill79300,5				0
2086	pet_163	6	1200	0	1,349;4,8	1,698;4,17	item8101020503110,1	skill79300,6				0
2087	pet_163	7	1320	0	1,357;4,9	1,714;4,18	item8101020503110,1	skill79300,7				0
2088	pet_163	8	1440	0	1,365;4,9	1,730;4,19	item8101020503110,1	skill79300,8				0
2089	pet_163	9	1560	0	1,373;4,10	1,746;4,20	item8101020503110,1	skill79300,9				0
2090	pet_163	10	1680	0	1,381;4,10	1,762;4,21	item8101020503110,1	skill79300,10				0
2091	pet_163	11	1800	0	1,389;4,11	1,778;4,22	item8101020503110,1	skill79300,11				0
2092	pet_163	12	1920	0	1,397;4,11	1,794;4,23	item8101020503110,1	skill79300,12				0
2093	pet_163	13	2040	0	1,405;4,12	1,810;4,24	item8101020503110,1	skill79300,13				0
2094	pet_163	14	2160	0	1,413;4,12	1,826;4,25	item8101020503110,1	skill79300,14				0
2095	pet_163	15	2280	0	1,421;4,13	1,842;4,26	item8101020503110,1	skill79300,15				0
2096	pet_163	16	2400	0	1,429;4,13	1,858;4,27	item8101020503110,1	skill79300,16				0
2097	pet_163	17	2520	0	1,437;4,14	1,874;4,28	item8101020503110,1	skill79300,17				0
2098	pet_163	18	2640	0	1,445;4,14	1,890;4,29	item8101020503110,1	skill79300,18				0
2099	pet_163	19	2760	0	1,453;4,15	1,906;4,30	item8101020503110,1	skill79300,19				0
2100	pet_163	20	2880	0	1,461;4,15	1,922;4,31	item8101020503110,1	skill79300,20				0
2101	pet_163	21	3000	0	1,469;4,16	1,938;4,32	item8101020503110,1	skill79300,21				0
2102	pet_163	22	3120	0	1,477;4,16	1,954;4,33	item8101020503110,1	skill79300,22				0
2103	pet_163	23	3240	0	1,485;4,17	1,970;4,34	item8101020503110,1	skill79300,23				0
2104	pet_163	24	3360	0	1,493;4,17	1,986;4,35	item8101020503110,1	skill79300,24				0
2105	pet_163	25	3480	0	1,501;4,18	1,1002;4,36	item8101020503110,1	skill79300,25				0
2106	pet_163	26	3600	0	1,509;4,18	1,1018;4,37	item8101020503110,1	skill79300,26				0
2107	pet_163	27	3720	0	1,517;4,19	1,1034;4,38	item8101020503110,1	skill79300,27				0
2108	pet_163	28	3840	0	1,525;4,19	1,1050;4,39	item8101020503110,1	skill79300,28				0
2109	pet_163	29	3960	0	1,533;4,20	1,1066;4,40	item8101020503110,1	skill79300,29				0
2110	pet_163	30	4080	0	1,541;4,20	1,1082;4,41	item8101020503110,1	skill79300,30				0
2111	pet_163	31	4200	1	1,549;4,21	1,1098;4,42	item8101020503110,1	skill79300,31				0
2112	pet_163	32	4320	1	1,557;4,21	1,1114;4,43	item8101020503110,1	skill79300,32				0
2113	pet_163	33	4440	1	1,565;4,22	1,1130;4,44	item8101020503110,1	skill79300,33				0
2114	pet_163	34	4560	1	1,573;4,22	1,1146;4,45	item8101020503110,1	skill79300,34				0
2115	pet_163	35	4680	1	1,581;4,23	1,1162;4,46	item8101020503110,1	skill79300,35				0
2116	pet_163	36	4800	1	1,589;4,23	1,1178;4,47	item8101020503110,1	skill79300,36				0
2117	pet_163	37	4920	1	1,597;4,24	1,1194;4,48	item8101020503110,1	skill79300,37				0
2118	pet_163	38	5040	1	1,605;4,24	1,1210;4,49	item8101020503110,1	skill79300,38				0
2119	pet_163	39	5160	1	1,613;4,25	1,1226;4,50	item8101020503110,1	skill79300,39				0
2120	pet_163	40	5280	1	1,621;4,25	1,1242;4,51	item8101020503110,1	skill79300,40				0
2121	pet_163	41	5400	2	1,629;4,26	1,1258;4,52	item8101020503110,1	skill79300,41				0
2122	pet_163	42	5520	2	1,637;4,26	1,1274;4,53	item8101020503110,1	skill79300,42				0
2123	pet_163	43	5640	2	1,645;4,27	1,1290;4,54	item8101020503110,1	skill79300,43				0
2124	pet_163	44	5760	2	1,653;4,27	1,1306;4,55	item8101020503110,1	skill79300,44				0
2125	pet_163	45	5880	2	1,661;4,28	1,1322;4,56	item8101020503110,1	skill79300,45				0
2126	pet_163	46	6000	2	1,669;4,28	1,1338;4,57	item8101020503110,1	skill79300,46				0
2127	pet_163	47	6120	2	1,677;4,29	1,1354;4,58	item8101020503110,1	skill79300,47				0
2128	pet_163	48	6240	2	1,685;4,29	1,1370;4,59	item8101020503110,1	skill79300,48				0
2129	pet_163	49	6360	2	1,693;4,30	1,1386;4,60	item8101020503110,1	skill79300,49				0
2130	pet_163	50	12960	2	1,701;4,30	1,1402;4,61	item8101020503110,1	skill79300,50				0
2131	pet_163	51	13200	3	1,709;4,31	1,1418;4,62	item8101020503110,1	skill79300,51				0
2132	pet_163	52	13440	3	1,717;4,31	1,1434;4,63	item8101020503110,1	skill79300,52				0
2133	pet_163	53	13680	3	1,725;4,32	1,1450;4,64	item8101020503110,1	skill79300,53				0
2134	pet_163	54	13920	3	1,733;4,32	1,1466;4,65	item8101020503110,1	skill79300,54				0
2135	pet_163	55	14160	3	1,741;4,33	1,1482;4,66	item8101020503110,1	skill79300,55				0
2136	pet_163	56	14400	3	1,749;4,33	1,1498;4,67	item8101020503110,1	skill79300,56				0
2137	pet_163	57	14640	3	1,757;4,34	1,1514;4,68	item8101020503110,1	skill79300,57				0
2138	pet_163	58	14880	3	1,765;4,34	1,1530;4,69	item8101020503110,1	skill79300,58				0
2139	pet_163	59	15120	3	1,773;4,35	1,1546;4,70	item8101020503110,1	skill79300,59				0
2140	pet_163	60	20480	3	1,781;4,35	1,1562;4,71	item8101020503110,1	skill79300,60				0
2141	pet_163	61	20800	4	1,789;4,36	1,1578;4,72	item8101020503110,1	skill79300,61				0
2142	pet_163	62	21120	4	1,797;4,36	1,1594;4,73	item8101020503110,1	skill79300,62				0
2143	pet_163	63	21440	4	1,805;4,37	1,1610;4,74	item8101020503110,1	skill79300,63				0
2144	pet_163	64	21760	4	1,813;4,37	1,1626;4,75	item8101020503110,1	skill79300,64				0
2145	pet_163	65	22080	4	1,821;4,38	1,1642;4,76	item8101020503110,1	skill79300,65				0
2146	pet_163	66	22400	4	1,829;4,38	1,1658;4,77	item8101020503110,1	skill79300,66				0
2147	pet_163	67	22720	4	1,837;4,39	1,1674;4,78	item8101020503110,1	skill79300,67				0
2148	pet_163	68	23040	4	1,845;4,39	1,1690;4,79	item8101020503110,1	skill79300,68				0
2149	pet_163	69	23360	4	1,853;4,40	1,1706;4,80	item8101020503110,1	skill79300,69				0
2150	pet_163	70	600	4	1,861;4,40	1,1722;4,81	item8101020503110,1	skill79300,70				0
2151	pet_163	71	1200	4	1,869;4,41	1,1738;4,82	item8101020503110,1	skill79300,71				0
2152	pet_163	72	2400	4	1,877;4,41	1,1754;4,83	item8101020503110,1	skill79300,72				0
2153	pet_163	73	3600	4	1,885;4,42	1,1770;4,84	item8101020503110,1	skill79300,73				0
2154	pet_163	74	4800	4	1,893;4,42	1,1786;4,85	item8101020503110,1	skill79300,74				0
2155	pet_163	75	6400	4	1,901;4,43	1,1802;4,86	item8101020503110,1	skill79300,75				0
2156	pet_163	76	9600	4	1,909;4,43	1,1818;4,87	item8101020503110,1	skill79300,76				0
2157	pet_163	77	14000	4	1,917;4,44	1,1834;4,88	item8101020503110,1	skill79300,77				0
2158	pet_163	78	19200	4	1,925;4,44	1,1850;4,89	item8101020503110,1	skill79300,78				0
2159	pet_163	79	24800	4	1,933;4,45	1,1866;4,90	item8101020503110,1	skill79300,79				0
2160	pet_163	80	0	4	1,941;4,45	1,1882;4,91	item8101020503110,1	skill79300,80				0
2161	pet_163	81	0	4			item8101020503110,1	skill79300,81				0
2162	pet_163	82	0	4			item8101020503110,1	skill79300,82				0
2163	pet_163	83	0	4			item8101020503110,1	skill79300,83				0
2164	pet_163	84	0	4			item8101020503110,1	skill79300,84				0
2165	pet_163	85	0	4			item8101020503110,1	skill79300,85				0
2166	pet_163	86	0	4			item8101020503110,1	skill79300,86				0
2167	pet_163	87	0	4			item8101020503110,1	skill79300,87				0
2168	pet_163	88	0	4			item8101020503110,1	skill79300,88				0
2169	pet_163	89	0	4			item8101020503110,1	skill79300,89				0
2170	pet_163	90	0	4			item8101020503110,1	skill79300,90				0
2171	pet_164	1	400	0	1,207;4,4	1,413;4,8	item8101020503026,1	skill79200,1				0
2172	pet_164	2	480	0	1,212;4,4	1,424;4,9	item8101020503026,1	skill79200,2				0
2173	pet_164	3	560	0	1,218;4,4	1,435;4,10	item8101020503026,1	skill79200,3				0
2174	pet_164	4	640	0	1,223;4,4	1,446;4,10	item8101020503026,1	skill79200,4				0
2175	pet_164	5	720	0	1,229;4,5	1,457;4,11	item8101020503026,1	skill79200,5				0
2176	pet_164	6	800	0	1,234;4,5	1,468;4,11	item8101020503026,1	skill79200,6				0
2177	pet_164	7	880	0	1,240;4,5	1,479;4,12	item8101020503026,1	skill79200,7				0
2178	pet_164	8	960	0	1,245;4,6	1,490;4,13	item8101020503026,1	skill79200,8				0
2179	pet_164	9	1040	0	1,251;4,6	1,501;4,13	item8101020503026,1	skill79200,9				0
2180	pet_164	10	1120	0	1,256;4,6	1,512;4,14	item8101020503026,1	skill79200,10				0
2181	pet_164	11	1200	0	1,262;4,7	1,523;4,14	item8101020503026,1	skill79200,11				0
2182	pet_164	12	1280	0	1,267;4,7	1,534;4,15	item8101020503026,1	skill79200,12				0
2183	pet_164	13	1360	0	1,273;4,7	1,545;4,16	item8101020503026,1	skill79200,13				0
2184	pet_164	14	1440	0	1,278;4,7	1,556;4,16	item8101020503026,1	skill79200,14				0
2185	pet_164	15	1520	0	1,284;4,8	1,567;4,17	item8101020503026,1	skill79200,15				0
2186	pet_164	16	1600	0	1,289;4,8	1,578;4,17	item8101020503026,1	skill79200,16				0
2187	pet_164	17	1680	0	1,295;4,8	1,589;4,18	item8101020503026,1	skill79200,17				0
2188	pet_164	18	1760	0	1,300;4,9	1,600;4,19	item8101020503026,1	skill79200,18				0
2189	pet_164	19	1840	0	1,306;4,9	1,611;4,19	item8101020503026,1	skill79200,19				0
2190	pet_164	20	1920	0	1,311;4,9	1,622;4,20	item8101020503026,1	skill79200,20				0
2191	pet_164	21	2000	0	1,317;4,10	1,633;4,20	item8101020503026,1	skill79200,21				0
2192	pet_164	22	2080	0	1,322;4,10	1,644;4,21	item8101020503026,1	skill79200,22				0
2193	pet_164	23	2160	0	1,328;4,10	1,655;4,22	item8101020503026,1	skill79200,23				0
2194	pet_164	24	2240	0	1,333;4,10	1,666;4,22	item8101020503026,1	skill79200,24				0
2195	pet_164	25	2320	0	1,339;4,11	1,677;4,23	item8101020503026,1	skill79200,25				0
2196	pet_164	26	2400	0	1,344;4,11	1,688;4,23	item8101020503026,1	skill79200,26				0
2197	pet_164	27	2480	0	1,350;4,11	1,699;4,24	item8101020503026,1	skill79200,27				0
2198	pet_164	28	2560	0	1,355;4,12	1,710;4,25	item8101020503026,1	skill79200,28				0
2199	pet_164	29	2640	0	1,361;4,12	1,721;4,25	item8101020503026,1	skill79200,29				0
2200	pet_164	30	2720	0	1,366;4,12	1,732;4,26	item8101020503026,1	skill79200,30				0
2201	pet_164	31	2800	1	1,372;4,13	1,743;4,26	item8101020503026,1	skill79200,31				0
2202	pet_164	32	2880	1	1,377;4,13	1,754;4,27	item8101020503026,1	skill79200,32				0
2203	pet_164	33	2960	1	1,383;4,13	1,765;4,28	item8101020503026,1	skill79200,33				0
2204	pet_164	34	3040	1	1,388;4,13	1,776;4,28	item8101020503026,1	skill79200,34				0
2205	pet_164	35	3120	1	1,394;4,14	1,787;4,29	item8101020503026,1	skill79200,35				0
2206	pet_164	36	3200	1	1,399;4,14	1,798;4,29	item8101020503026,1	skill79200,36				0
