流水id	npc编号	佣兵等级	属性ID
2330	soldier_npc_10023	19	1400002118
2331	soldier_npc_10023	20	1400002119
2332	soldier_npc_10023	21	1400002120
2333	soldier_npc_10023	22	1400002121
2334	soldier_npc_10023	23	1400002122
2335	soldier_npc_10023	24	1400002123
2336	soldier_npc_10023	25	1400002124
2337	soldier_npc_10023	26	1400002125
2338	soldier_npc_10023	27	1400002126
2339	soldier_npc_10023	28	1400002127
2340	soldier_npc_10023	29	1400002128
2341	soldier_npc_10023	30	1400002129
2342	soldier_npc_10023	31	1400002130
2343	soldier_npc_10023	32	1400002131
2344	soldier_npc_10023	33	1400002132
2345	soldier_npc_10023	34	1400002133
2346	soldier_npc_10023	35	1400002134
2347	soldier_npc_10023	36	1400002135
2348	soldier_npc_10023	37	1400002136
2349	soldier_npc_10023	38	1400002137
2350	soldier_npc_10023	39	1400002138
2351	soldier_npc_10023	40	1400002139
2352	soldier_npc_10023	41	1400002140
2353	soldier_npc_10023	42	1400002141
2354	soldier_npc_10023	43	1400002142
2355	soldier_npc_10023	44	1400002143
2356	soldier_npc_10023	45	1400002144
2357	soldier_npc_10023	46	1400002145
2358	soldier_npc_10023	47	1400002146
2359	soldier_npc_10023	48	1400002147
2360	soldier_npc_10023	49	1400002148
2361	soldier_npc_10023	50	1400002149
2362	soldier_npc_10023	51	1400002150
2363	soldier_npc_10023	52	1400002151
2364	soldier_npc_10023	53	1400002152
2365	soldier_npc_10023	54	1400002153
2366	soldier_npc_10023	55	1400002154
2367	soldier_npc_10023	56	1400002155
2368	soldier_npc_10023	57	1400002156
2369	soldier_npc_10023	58	1400002157
2370	soldier_npc_10023	59	1400002158
2371	soldier_npc_10023	60	1400002159
2372	soldier_npc_10023	61	1400002160
2373	soldier_npc_10023	62	1400002161
2374	soldier_npc_10023	63	1400002162
2375	soldier_npc_10023	64	1400002163
2376	soldier_npc_10023	65	1400002164
2377	soldier_npc_10023	66	1400002165
2378	soldier_npc_10023	67	1400002166
2379	soldier_npc_10023	68	1400002167
2380	soldier_npc_10023	69	1400002168
2381	soldier_npc_10023	70	1400002169
2382	soldier_npc_10023	71	1400002170
2383	soldier_npc_10023	72	1400002171
2384	soldier_npc_10023	73	1400002172
2385	soldier_npc_10023	74	1400002173
2386	soldier_npc_10023	75	1400002174
2387	soldier_npc_10023	76	1400002175
2388	soldier_npc_10023	77	1400002176
2389	soldier_npc_10023	78	1400002177
2390	soldier_npc_10023	79	1400002178
2391	soldier_npc_10023	80	1400002179
2392	soldier_npc_10023	81	1400002180
2393	soldier_npc_10023	82	1400002181
2394	soldier_npc_10023	83	1400002182
2395	soldier_npc_10023	84	1400002183
2396	soldier_npc_10023	85	1400002184
2397	soldier_npc_10023	86	1400002185
2398	soldier_npc_10023	87	1400002186
2399	soldier_npc_10023	88	1400002187
2400	soldier_npc_10023	89	1400002188
2401	soldier_npc_10023	90	1400002189
2402	soldier_npc_10023	91	1400002190
2403	soldier_npc_10023	92	1400002191
2404	soldier_npc_10023	93	1400002192
2405	soldier_npc_10023	94	1400002193
2406	soldier_npc_10023	95	1400002194
2407	soldier_npc_10023	96	1400002195
2408	soldier_npc_10023	97	1400002196
2409	soldier_npc_10023	98	1400002197
2410	soldier_npc_10023	99	1400002198
2411	soldier_npc_10023	100	1400002199
2412	soldier_npc_10023	101	14000021100
2413	soldier_npc_10023	102	14000021101
2414	soldier_npc_10023	103	14000021102
2415	soldier_npc_10023	104	14000021103
2416	soldier_npc_10023	105	14000021104
2417	soldier_npc_10023	106	14000021105
2418	soldier_npc_10023	107	14000021106
2419	soldier_npc_10023	108	14000021107
2420	soldier_npc_10023	109	14000021108
2421	soldier_npc_10023	110	14000021109
2422	soldier_npc_10024	1	1400002200
2423	soldier_npc_10024	2	1400002201
2424	soldier_npc_10024	3	1400002202
2425	soldier_npc_10024	4	1400002203
2426	soldier_npc_10024	5	1400002204
2427	soldier_npc_10024	6	1400002205
2428	soldier_npc_10024	7	1400002206
2429	soldier_npc_10024	8	1400002207
2430	soldier_npc_10024	9	1400002208
2431	soldier_npc_10024	10	1400002209
2432	soldier_npc_10024	11	1400002210
2433	soldier_npc_10024	12	1400002211
2434	soldier_npc_10024	13	1400002212
2435	soldier_npc_10024	14	1400002213
2436	soldier_npc_10024	15	1400002214
2437	soldier_npc_10024	16	1400002215
2438	soldier_npc_10024	17	1400002216
2439	soldier_npc_10024	18	1400002217
2440	soldier_npc_10024	19	1400002218
2441	soldier_npc_10024	20	1400002219
2442	soldier_npc_10024	21	1400002220
2443	soldier_npc_10024	22	1400002221
2444	soldier_npc_10024	23	1400002222
2445	soldier_npc_10024	24	1400002223
2446	soldier_npc_10024	25	1400002224
2447	soldier_npc_10024	26	1400002225
2448	soldier_npc_10024	27	1400002226
2449	soldier_npc_10024	28	1400002227
2450	soldier_npc_10024	29	1400002228
2451	soldier_npc_10024	30	1400002229
2452	soldier_npc_10024	31	1400002230
2453	soldier_npc_10024	32	1400002231
2454	soldier_npc_10024	33	1400002232
2455	soldier_npc_10024	34	1400002233
2456	soldier_npc_10024	35	1400002234
2457	soldier_npc_10024	36	1400002235
2458	soldier_npc_10024	37	1400002236
2459	soldier_npc_10024	38	1400002237
2460	soldier_npc_10024	39	1400002238
2461	soldier_npc_10024	40	1400002239
2462	soldier_npc_10024	41	1400002240
2463	soldier_npc_10024	42	1400002241
2464	soldier_npc_10024	43	1400002242
2465	soldier_npc_10024	44	1400002243
2466	soldier_npc_10024	45	1400002244
2467	soldier_npc_10024	46	1400002245
2468	soldier_npc_10024	47	1400002246
2469	soldier_npc_10024	48	1400002247
2470	soldier_npc_10024	49	1400002248
2471	soldier_npc_10024	50	1400002249
2472	soldier_npc_10024	51	1400002250
2473	soldier_npc_10024	52	1400002251
2474	soldier_npc_10024	53	1400002252
2475	soldier_npc_10024	54	1400002253
2476	soldier_npc_10024	55	1400002254
2477	soldier_npc_10024	56	1400002255
2478	soldier_npc_10024	57	1400002256
2479	soldier_npc_10024	58	1400002257
2480	soldier_npc_10024	59	1400002258
2481	soldier_npc_10024	60	1400002259
2482	soldier_npc_10024	61	1400002260
2483	soldier_npc_10024	62	1400002261
2484	soldier_npc_10024	63	1400002262
2485	soldier_npc_10024	64	1400002263
2486	soldier_npc_10024	65	1400002264
2487	soldier_npc_10024	66	1400002265
2488	soldier_npc_10024	67	1400002266
2489	soldier_npc_10024	68	1400002267
2490	soldier_npc_10024	69	1400002268
2491	soldier_npc_10024	70	1400002269
2492	soldier_npc_10024	71	1400002270
2493	soldier_npc_10024	72	1400002271
2494	soldier_npc_10024	73	1400002272
2495	soldier_npc_10024	74	1400002273
2496	soldier_npc_10024	75	1400002274
2497	soldier_npc_10024	76	1400002275
2498	soldier_npc_10024	77	1400002276
2499	soldier_npc_10024	78	1400002277
2500	soldier_npc_10024	79	1400002278
2501	soldier_npc_10024	80	1400002279
2502	soldier_npc_10024	81	1400002280
2503	soldier_npc_10024	82	1400002281
2504	soldier_npc_10024	83	1400002282
2505	soldier_npc_10024	84	1400002283
2506	soldier_npc_10024	85	1400002284
2507	soldier_npc_10024	86	1400002285
2508	soldier_npc_10024	87	1400002286
2509	soldier_npc_10024	88	1400002287
2510	soldier_npc_10024	89	1400002288
2511	soldier_npc_10024	90	1400002289
2512	soldier_npc_10024	91	1400002290
2513	soldier_npc_10024	92	1400002291
2514	soldier_npc_10024	93	1400002292
2515	soldier_npc_10024	94	1400002293
2516	soldier_npc_10024	95	1400002294
2517	soldier_npc_10024	96	1400002295
2518	soldier_npc_10024	97	1400002296
2519	soldier_npc_10024	98	1400002297
2520	soldier_npc_10024	99	1400002298
2521	soldier_npc_10024	100	1400002299
2522	soldier_npc_10024	101	14000022100
2523	soldier_npc_10024	102	14000022101
2524	soldier_npc_10024	103	14000022102
2525	soldier_npc_10024	104	14000022103
2526	soldier_npc_10024	105	14000022104
2527	soldier_npc_10024	106	14000022105
2528	soldier_npc_10024	107	14000022106
2529	soldier_npc_10024	108	14000022107
2530	soldier_npc_10024	109	14000022108
2531	soldier_npc_10024	110	14000022109
2532	soldier_npc_10025	1	1400002300
2533	soldier_npc_10025	2	1400002301
2534	soldier_npc_10025	3	1400002302
2535	soldier_npc_10025	4	1400002303
2536	soldier_npc_10025	5	1400002304
2537	soldier_npc_10025	6	1400002305
2538	soldier_npc_10025	7	1400002306
2539	soldier_npc_10025	8	1400002307
2540	soldier_npc_10025	9	1400002308
2541	soldier_npc_10025	10	1400002309
2542	soldier_npc_10025	11	1400002310
2543	soldier_npc_10025	12	1400002311
2544	soldier_npc_10025	13	1400002312
2545	soldier_npc_10025	14	1400002313
2546	soldier_npc_10025	15	1400002314
2547	soldier_npc_10025	16	1400002315
2548	soldier_npc_10025	17	1400002316
2549	soldier_npc_10025	18	1400002317
2550	soldier_npc_10025	19	1400002318
2551	soldier_npc_10025	20	1400002319
2552	soldier_npc_10025	21	1400002320
2553	soldier_npc_10025	22	1400002321
2554	soldier_npc_10025	23	1400002322
2555	soldier_npc_10025	24	1400002323
2556	soldier_npc_10025	25	1400002324
2557	soldier_npc_10025	26	1400002325
2558	soldier_npc_10025	27	1400002326
2559	soldier_npc_10025	28	1400002327
2560	soldier_npc_10025	29	1400002328
2561	soldier_npc_10025	30	1400002329
2562	soldier_npc_10025	31	1400002330
2563	soldier_npc_10025	32	1400002331
2564	soldier_npc_10025	33	1400002332
2565	soldier_npc_10025	34	1400002333
2566	soldier_npc_10025	35	1400002334
2567	soldier_npc_10025	36	1400002335
2568	soldier_npc_10025	37	1400002336
2569	soldier_npc_10025	38	1400002337
2570	soldier_npc_10025	39	1400002338
2571	soldier_npc_10025	40	1400002339
2572	soldier_npc_10025	41	1400002340
2573	soldier_npc_10025	42	1400002341
2574	soldier_npc_10025	43	1400002342
2575	soldier_npc_10025	44	1400002343
2576	soldier_npc_10025	45	1400002344
2577	soldier_npc_10025	46	1400002345
2578	soldier_npc_10025	47	1400002346
2579	soldier_npc_10025	48	1400002347
2580	soldier_npc_10025	49	1400002348
2581	soldier_npc_10025	50	1400002349
2582	soldier_npc_10025	51	1400002350
2583	soldier_npc_10025	52	1400002351
2584	soldier_npc_10025	53	1400002352
2585	soldier_npc_10025	54	1400002353
2586	soldier_npc_10025	55	1400002354
2587	soldier_npc_10025	56	1400002355
2588	soldier_npc_10025	57	1400002356
2589	soldier_npc_10025	58	1400002357
2590	soldier_npc_10025	59	1400002358
2591	soldier_npc_10025	60	1400002359
2592	soldier_npc_10025	61	1400002360
2593	soldier_npc_10025	62	1400002361
2594	soldier_npc_10025	63	1400002362
2595	soldier_npc_10025	64	1400002363
2596	soldier_npc_10025	65	1400002364
2597	soldier_npc_10025	66	1400002365
2598	soldier_npc_10025	67	1400002366
2599	soldier_npc_10025	68	1400002367
2600	soldier_npc_10025	69	1400002368
2601	soldier_npc_10025	70	1400002369
2602	soldier_npc_10025	71	1400002370
2603	soldier_npc_10025	72	1400002371
2604	soldier_npc_10025	73	1400002372
2605	soldier_npc_10025	74	1400002373
2606	soldier_npc_10025	75	1400002374
2607	soldier_npc_10025	76	1400002375
2608	soldier_npc_10025	77	1400002376
2609	soldier_npc_10025	78	1400002377
2610	soldier_npc_10025	79	1400002378
2611	soldier_npc_10025	80	1400002379
2612	soldier_npc_10025	81	1400002380
2613	soldier_npc_10025	82	1400002381
2614	soldier_npc_10025	83	1400002382
2615	soldier_npc_10025	84	1400002383
2616	soldier_npc_10025	85	1400002384
2617	soldier_npc_10025	86	1400002385
2618	soldier_npc_10025	87	1400002386
2619	soldier_npc_10025	88	1400002387
2620	soldier_npc_10025	89	1400002388
2621	soldier_npc_10025	90	1400002389
2622	soldier_npc_10025	91	1400002390
2623	soldier_npc_10025	92	1400002391
2624	soldier_npc_10025	93	1400002392
2625	soldier_npc_10025	94	1400002393
2626	soldier_npc_10025	95	1400002394
2627	soldier_npc_10025	96	1400002395
2628	soldier_npc_10025	97	1400002396
2629	soldier_npc_10025	98	1400002397
2630	soldier_npc_10025	99	1400002398
2631	soldier_npc_10025	100	1400002399
2632	soldier_npc_10025	101	14000023100
2633	soldier_npc_10025	102	14000023101
2634	soldier_npc_10025	103	14000023102
2635	soldier_npc_10025	104	14000023103
2636	soldier_npc_10025	105	14000023104
2637	soldier_npc_10025	106	14000023105
2638	soldier_npc_10025	107	14000023106
2639	soldier_npc_10025	108	14000023107
2640	soldier_npc_10025	109	14000023108
2641	soldier_npc_10025	110	14000023109
2642	soldier_npc_10026	1	1400002400
2643	soldier_npc_10026	2	1400002401
2644	soldier_npc_10026	3	1400002402
2645	soldier_npc_10026	4	1400002403
2646	soldier_npc_10026	5	1400002404
2647	soldier_npc_10026	6	1400002405
2648	soldier_npc_10026	7	1400002406
2649	soldier_npc_10026	8	1400002407
2650	soldier_npc_10026	9	1400002408
2651	soldier_npc_10026	10	1400002409
2652	soldier_npc_10026	11	1400002410
2653	soldier_npc_10026	12	1400002411
2654	soldier_npc_10026	13	1400002412
2655	soldier_npc_10026	14	1400002413
2656	soldier_npc_10026	15	1400002414
2657	soldier_npc_10026	16	1400002415
2658	soldier_npc_10026	17	1400002416
2659	soldier_npc_10026	18	1400002417
2660	soldier_npc_10026	19	1400002418
2661	soldier_npc_10026	20	1400002419
2662	soldier_npc_10026	21	1400002420
2663	soldier_npc_10026	22	1400002421
2664	soldier_npc_10026	23	1400002422
2665	soldier_npc_10026	24	1400002423
2666	soldier_npc_10026	25	1400002424
2667	soldier_npc_10026	26	1400002425
2668	soldier_npc_10026	27	1400002426
2669	soldier_npc_10026	28	1400002427
2670	soldier_npc_10026	29	1400002428
2671	soldier_npc_10026	30	1400002429
2672	soldier_npc_10026	31	1400002430
2673	soldier_npc_10026	32	1400002431
2674	soldier_npc_10026	33	1400002432
2675	soldier_npc_10026	34	1400002433
2676	soldier_npc_10026	35	1400002434
2677	soldier_npc_10026	36	1400002435
2678	soldier_npc_10026	37	1400002436
2679	soldier_npc_10026	38	1400002437
2680	soldier_npc_10026	39	1400002438
2681	soldier_npc_10026	40	1400002439
2682	soldier_npc_10026	41	1400002440
2683	soldier_npc_10026	42	1400002441
2684	soldier_npc_10026	43	1400002442
2685	soldier_npc_10026	44	1400002443
2686	soldier_npc_10026	45	1400002444
2687	soldier_npc_10026	46	1400002445
2688	soldier_npc_10026	47	1400002446
2689	soldier_npc_10026	48	1400002447
2690	soldier_npc_10026	49	1400002448
2691	soldier_npc_10026	50	1400002449
2692	soldier_npc_10026	51	1400002450
2693	soldier_npc_10026	52	1400002451
2694	soldier_npc_10026	53	1400002452
2695	soldier_npc_10026	54	1400002453
2696	soldier_npc_10026	55	1400002454
2697	soldier_npc_10026	56	1400002455
2698	soldier_npc_10026	57	1400002456
2699	soldier_npc_10026	58	1400002457
2700	soldier_npc_10026	59	1400002458
2701	soldier_npc_10026	60	1400002459
2702	soldier_npc_10026	61	1400002460
2703	soldier_npc_10026	62	1400002461
2704	soldier_npc_10026	63	1400002462
2705	soldier_npc_10026	64	1400002463
2706	soldier_npc_10026	65	1400002464
2707	soldier_npc_10026	66	1400002465
2708	soldier_npc_10026	67	1400002466
2709	soldier_npc_10026	68	1400002467
2710	soldier_npc_10026	69	1400002468
2711	soldier_npc_10026	70	1400002469
2712	soldier_npc_10026	71	1400002470
2713	soldier_npc_10026	72	1400002471
2714	soldier_npc_10026	73	1400002472
2715	soldier_npc_10026	74	1400002473
2716	soldier_npc_10026	75	1400002474
2717	soldier_npc_10026	76	1400002475
2718	soldier_npc_10026	77	1400002476
2719	soldier_npc_10026	78	1400002477
2720	soldier_npc_10026	79	1400002478
2721	soldier_npc_10026	80	1400002479
2722	soldier_npc_10026	81	1400002480
2723	soldier_npc_10026	82	1400002481
2724	soldier_npc_10026	83	1400002482
2725	soldier_npc_10026	84	1400002483
2726	soldier_npc_10026	85	1400002484
2727	soldier_npc_10026	86	1400002485
2728	soldier_npc_10026	87	1400002486
2729	soldier_npc_10026	88	1400002487
2730	soldier_npc_10026	89	1400002488
2731	soldier_npc_10026	90	1400002489
2732	soldier_npc_10026	91	1400002490
2733	soldier_npc_10026	92	1400002491
2734	soldier_npc_10026	93	1400002492
2735	soldier_npc_10026	94	1400002493
2736	soldier_npc_10026	95	1400002494
2737	soldier_npc_10026	96	1400002495
2738	soldier_npc_10026	97	1400002496
2739	soldier_npc_10026	98	1400002497
2740	soldier_npc_10026	99	1400002498
2741	soldier_npc_10026	100	1400002499
2742	soldier_npc_10026	101	14000024100
2743	soldier_npc_10026	102	14000024101
2744	soldier_npc_10026	103	14000024102
2745	soldier_npc_10026	104	14000024103
2746	soldier_npc_10026	105	14000024104
2747	soldier_npc_10026	106	14000024105
2748	soldier_npc_10026	107	14000024106
2749	soldier_npc_10026	108	14000024107
2750	soldier_npc_10026	109	14000024108
2751	soldier_npc_10026	110	14000024109
2752	soldier_npc_10027	1	1400002500
2753	soldier_npc_10027	2	1400002501
2754	soldier_npc_10027	3	1400002502
2755	soldier_npc_10027	4	1400002503
2756	soldier_npc_10027	5	1400002504
2757	soldier_npc_10027	6	1400002505
2758	soldier_npc_10027	7	1400002506
2759	soldier_npc_10027	8	1400002507
2760	soldier_npc_10027	9	1400002508
2761	soldier_npc_10027	10	1400002509
2762	soldier_npc_10027	11	1400002510
2763	soldier_npc_10027	12	1400002511
2764	soldier_npc_10027	13	1400002512
2765	soldier_npc_10027	14	1400002513
2766	soldier_npc_10027	15	1400002514
2767	soldier_npc_10027	16	1400002515
2768	soldier_npc_10027	17	1400002516
2769	soldier_npc_10027	18	1400002517
2770	soldier_npc_10027	19	1400002518
2771	soldier_npc_10027	20	1400002519
2772	soldier_npc_10027	21	1400002520
2773	soldier_npc_10027	22	1400002521
2774	soldier_npc_10027	23	1400002522
2775	soldier_npc_10027	24	1400002523
2776	soldier_npc_10027	25	1400002524
2777	soldier_npc_10027	26	1400002525
2778	soldier_npc_10027	27	1400002526
2779	soldier_npc_10027	28	1400002527
2780	soldier_npc_10027	29	1400002528
2781	soldier_npc_10027	30	1400002529
2782	soldier_npc_10027	31	1400002530
2783	soldier_npc_10027	32	1400002531
2784	soldier_npc_10027	33	1400002532
2785	soldier_npc_10027	34	1400002533
2786	soldier_npc_10027	35	1400002534
2787	soldier_npc_10027	36	1400002535
2788	soldier_npc_10027	37	1400002536
2789	soldier_npc_10027	38	1400002537
2790	soldier_npc_10027	39	1400002538
2791	soldier_npc_10027	40	1400002539
2792	soldier_npc_10027	41	1400002540
2793	soldier_npc_10027	42	1400002541
2794	soldier_npc_10027	43	1400002542
2795	soldier_npc_10027	44	1400002543
2796	soldier_npc_10027	45	1400002544
2797	soldier_npc_10027	46	1400002545
2798	soldier_npc_10027	47	1400002546
2799	soldier_npc_10027	48	1400002547
2800	soldier_npc_10027	49	1400002548
2801	soldier_npc_10027	50	1400002549
2802	soldier_npc_10027	51	1400002550
2803	soldier_npc_10027	52	1400002551
2804	soldier_npc_10027	53	1400002552
2805	soldier_npc_10027	54	1400002553
2806	soldier_npc_10027	55	1400002554
2807	soldier_npc_10027	56	1400002555
2808	soldier_npc_10027	57	1400002556
2809	soldier_npc_10027	58	1400002557
2810	soldier_npc_10027	59	1400002558
2811	soldier_npc_10027	60	1400002559
2812	soldier_npc_10027	61	1400002560
2813	soldier_npc_10027	62	1400002561
2814	soldier_npc_10027	63	1400002562
2815	soldier_npc_10027	64	1400002563
2816	soldier_npc_10027	65	1400002564
2817	soldier_npc_10027	66	1400002565
2818	soldier_npc_10027	67	1400002566
2819	soldier_npc_10027	68	1400002567
2820	soldier_npc_10027	69	1400002568
2821	soldier_npc_10027	70	1400002569
2822	soldier_npc_10027	71	1400002570
2823	soldier_npc_10027	72	1400002571
2824	soldier_npc_10027	73	1400002572
2825	soldier_npc_10027	74	1400002573
2826	soldier_npc_10027	75	1400002574
2827	soldier_npc_10027	76	1400002575
2828	soldier_npc_10027	77	1400002576
2829	soldier_npc_10027	78	1400002577
2830	soldier_npc_10027	79	1400002578
2831	soldier_npc_10027	80	1400002579
2832	soldier_npc_10027	81	1400002580
2833	soldier_npc_10027	82	1400002581
2834	soldier_npc_10027	83	1400002582
2835	soldier_npc_10027	84	1400002583
2836	soldier_npc_10027	85	1400002584
2837	soldier_npc_10027	86	1400002585
2838	soldier_npc_10027	87	1400002586
2839	soldier_npc_10027	88	1400002587
2840	soldier_npc_10027	89	1400002588
2841	soldier_npc_10027	90	1400002589
2842	soldier_npc_10027	91	1400002590
2843	soldier_npc_10027	92	1400002591
2844	soldier_npc_10027	93	1400002592
