流水	共鸣属性id	是否显示	显示下限	显示上限	共鸣属性品质	属性1ID	属性下限	属性上限
3412	43148702	0	0	0	4	3	40	45
3413	43148801	0	0	0	3	3	40	45
3414	43148802	0	0	0	4	12	100	150
3415	43148802	0	0	0	4	52	100	150
3416	43148802	0	0	0	4	173	100	150
3417	43148802	0	0	0	4	3	40	45
3418	43148901	0	0	0	1	3	35	41
3419	43148902	0	0	0	2	3	42	56
3420	43149001	0	0	0	1	3	35	41
3421	43149002	0	0	0	2	3	42	56
3422	43149101	0	0	0	2	3	42	56
3423	43149102	0	0	0	3	3	60	65
3424	43149103	0	0	0	3	21	200	216
3425	43149104	0	0	0	3	23	200	216
3426	43149105	0	0	0	3	25	200	216
3427	43149201	0	0	0	3	3	60	65
3428	43149202	0	0	0	4	12	100	150
3429	43149202	0	0	0	4	52	100	150
3430	43149202	0	0	0	4	173	100	150
3431	43149202	0	0	0	4	3	60	65
3432	43149301	0	0	0	3	3	60	65
3433	43149302	0	0	0	4	3	60	65
3434	43149302	0	0	0	4	12	100	150
3435	43149302	0	0	0	4	52	100	150
3436	43149302	0	0	0	4	173	100	150
3437	43149401	0	0	0	3	3	60	65
3438	43149402	0	0	0	4	173	100	150
3439	43149402	0	0	0	4	52	100	150
3440	43149402	0	0	0	4	3	60	65
3441	43149402	0	0	0	4	12	100	150
3442	43149402	0	0	0	4	236	800	1200
3443	43149403	2	0	0	4	173	100	150
3444	43149403	2	0	0	4	52	100	150
3445	43149403	2	0	0	4	3	60	65
3446	43149403	2	0	0	4	12	100	150
3447	43149403	0	0	0	4	237	800	1200
3448	43149404	2	0	0	4	173	100	150
3449	43149404	2	0	0	4	52	100	150
3450	43149404	2	0	0	4	3	60	65
3451	43149404	2	0	0	4	12	100	150
3452	43149404	0	0	0	4	238	800	1200
3453	43149405	2	0	0	4	173	100	150
3454	43149405	2	0	0	4	52	100	150
3455	43149405	2	0	0	4	3	60	65
3456	43149405	2	0	0	4	12	100	150
3457	43149405	0	0	0	4	239	800	1200
3458	43149406	2	0	0	4	173	100	150
3459	43149406	2	0	0	4	52	100	150
3460	43149406	2	0	0	4	3	60	65
3461	43149406	2	0	0	4	12	100	150
3462	43149406	0	0	0	4	240	800	1200
3463	43149407	2	0	0	4	173	100	150
3464	43149407	2	0	0	4	52	100	150
3465	43149407	2	0	0	4	3	60	65
3466	43149407	2	0	0	4	12	100	150
3467	43149407	0	0	0	4	241	800	1200
3468	43150101	0	0	0	1	3	15	21
3469	43150102	0	0	0	2	3	22	36
3470	43150201	0	0	0	1	3	15	21
3471	43150202	0	0	0	2	3	22	36
3472	43150301	0	0	0	2	3	22	36
3473	43150302	0	0	0	3	3	40	45
3474	43150303	0	0	0	3	21	133	150
3475	43150304	0	0	0	3	23	133	150
3476	43150305	0	0	0	3	25	133	150
3477	43150401	0	0	0	3	3	40	45
3478	43150402	0	0	0	4	34	100	150
3479	43150402	0	0	0	4	51	100	150
3480	43150402	0	0	0	4	35	100	200
3481	43150501	0	0	0	3	3	40	45
3482	43150502	0	0	0	4	34	100	150
3483	43150502	0	0	0	4	51	100	150
3484	43150502	0	0	0	4	35	100	200
3485	43151101	0	0	0	1	3	35	41
3486	43151102	0	0	0	2	3	42	56
3487	43151201	0	0	0	1	3	35	41
3488	43151202	0	0	0	2	3	42	56
3489	43151301	0	0	0	2	3	42	56
3490	43151302	0	0	0	3	3	60	65
3491	43151303	0	0	0	3	21	200	216
3492	43151304	0	0	0	3	23	200	216
3493	43151305	0	0	0	3	25	200	216
3494	43151401	0	0	0	3	3	60	65
3495	43151402	0	0	0	4	34	100	150
3496	43151402	0	0	0	4	51	100	150
3497	43151402	0	0	0	4	35	100	200
3498	43151501	0	0	0	3	3	60	65
3499	43151502	0	0	0	4	34	100	150
3500	43151502	0	0	0	4	51	100	150
3501	43151502	0	0	0	4	35	100	200
3502	43151601	0	0	0	3	3	60	65
3503	43151602	0	0	0	4	34	100	150
3504	43151602	0	0	0	4	51	100	150
3505	43151602	0	0	0	4	35	100	200
3506	43151602	0	0	0	4	236	800	1200
3507	43151603	2	0	0	4	34	100	150
3508	43151603	2	0	0	4	51	100	150
3509	43151603	2	0	0	4	35	100	200
3510	43151603	0	0	0	4	237	800	1200
3511	43151604	2	0	0	4	34	100	150
3512	43151604	2	0	0	4	51	100	150
3513	43151604	2	0	0	4	35	100	200
3514	43151604	0	0	0	4	238	800	1200
3515	43151605	2	0	0	4	34	100	150
3516	43151605	2	0	0	4	51	100	150
3517	43151605	2	0	0	4	35	100	200
3518	43151605	0	0	0	4	239	800	1200
3519	43151606	2	0	0	4	34	100	150
3520	43151606	2	0	0	4	51	100	150
3521	43151606	2	0	0	4	35	100	200
3522	43151606	0	0	0	4	240	800	1200
3523	43151607	2	0	0	4	34	100	150
3524	43151607	2	0	0	4	51	100	150
3525	43151607	2	0	0	4	35	100	200
3526	43151607	0	0	0	4	241	800	1200
