Key值	商店标签1	商店标签2	商品标签3	道具排序	是否珍品	商品ID	抽象ID	等级	显示等级	货币类型	指导价格	是否触发警戒提示	回收警戒线	低价警告警戒线	高价警告警戒线	复制警戒线	购买限制	生效地区,不填即为全部生效
30001135	4	5	31	32	0	item170000108008	item170000108008	0	1	2	20000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30001136	4	5	32	33	0	item170000108009	item170000108009	0	1	2	20000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30001137	4	5	33	34	0	item170000108010	item170000108010	0	1	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30001138	4	5	34	35	0	item170000108011	item170000108011	0	1	2	20000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30001139	4	5	35	36	0	item170000108012	item170000108012	0	1	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000113	6	5	0	1	0	item101020505210	item101020505210	0	1	2	1800	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000114	6	5	1	2	0	item101020505212	item101020505212	0	1	2	1800	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000115	6	5	2	3	0	item101020505214	item101020505214	0	1	2	1800	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000116	6	5	5	4	0	item101020505220	item101020505220	0	1	2	1800	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000117	6	5	6	5	0	item101020505222	item101020505222	0	1	2	1800	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000118	6	5	7	6	0	item101020505224	item101020505224	0	1	2	1800	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000119	6	5	8	7	0	item101020505226	item101020505226	0	1	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000120	6	5	9	8	0	item101020505228	item101020505228	0	1	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000121	6	5	10	9	0	item101020505230	item101020505230	0	1	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000122	6	5	11	10	0	item101020505232	item101020505232	0	1	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000123	6	5	12	11	0	item101020505234	item101020505234	0	1	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000124	6	5	13	12	0	item101020505236	item101020505236	0	1	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000125	6	5	14	13	0	item101020505238	item101020505238	0	1	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000126	6	5	15	14	0	item101020505240	item101020505240	0	1	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000127	6	5	3	15	0	item101020505216	item101020505216	0	1	2	12000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000128	6	5	4	16	0	item101020505218	item101020505218	0	1	2	12000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000129	6	5	16	17	0	item101020505242	item101020505242	0	1	2	12000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000130	6	5	17	18	0	item101020505246	item101020505246	0	1	2	12000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000131	6	5	18	19	0	item101020505248	item101020505248	0	1	2	12000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000132	6	5	19	20	0	item101020505250	item101020505250	0	1	2	12000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000133	6	5	20	21	0	item101020505252	item101020505252	0	1	2	12000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000134	6	5	21	22	0	item101020505334	item101020505334	0	1	2	12000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000322	6	5	22	23	0	item101020505338	item101020505338	0	1	2	12000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007035	7	5	0	1	0	item9301050430006	item9301050430006	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007036	7	5	1	2	0	item9302050430006	item9302050430006	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007037	7	5	2	3	0	item9303050430006	item9303050430006	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007038	7	5	3	4	0	item9304050430006	item9304050430006	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007039	7	5	4	5	0	item9305050430006	item9305050430006	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007040	7	5	5	6	0	item9306050430006	item9306050430006	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007041	7	5	6	7	0	item9301060430006	item9301060430006	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007042	7	5	7	8	0	item9302060430006	item9302060430006	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007043	7	5	8	9	0	item9303060430006	item9303060430006	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007044	7	5	9	10	0	item9304060430006	item9304060430006	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007045	7	5	10	11	0	item9305060430006	item9305060430006	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007046	7	5	11	12	0	item9306060430006	item9306060430006	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007047	7	5	12	13	0	item9301070430006	item9301070430006	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007048	7	5	13	14	0	item9302070430006	item9302070430006	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007049	7	5	14	15	0	item9303070430006	item9303070430006	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007050	7	5	15	16	0	item9304070430006	item9304070430006	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007051	7	5	16	17	0	item9305070430006	item9305070430006	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007052	7	5	17	18	0	item9306070430006	item9306070430006	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009047	7	5	18	19	0	item9301090430006	item9301090430006	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009048	7	5	19	20	0	item9302090430006	item9302090430006	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009049	7	5	20	21	0	item9303090430006	item9303090430006	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009050	7	5	21	22	0	item9304090430006	item9304090430006	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009051	7	5	22	23	0	item9305090430006	item9305090430006	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009052	7	5	23	24	0	item9306090430006	item9306090430006	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
57	0	4	10	11	0	item103010133001	item103010133001	0	1	2	50000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
58	0	4	11	12	0	item103010133101	item103010133101	0	1	2	500000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
59	0	4	12	13	0	item103010133111	item103010133111	0	1	2	500000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60	0	4	13	14	0	item103010133201	item103010133201	0	1	2	2000000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
61	0	4	14	15	0	item103010133301	item103010133301	0	1	2	5000000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000073	1	4	0	1	0	unidfequip301020430005	unidfequip301020430005	20	11	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000074	1	4	1	2	0	unidfequip301030430005	unidfequip301030430005	30	21	2	10000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000075	1	4	2	3	0	unidfequip301040430005	unidfequip301040430005	40	31	2	40000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000076	1	4	3	4	0	unidfequip302020430005	unidfequip302020430005	20	11	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000077	1	4	4	5	0	unidfequip302030430005	unidfequip302030430005	30	21	2	10000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000078	1	4	5	6	0	unidfequip302040430005	unidfequip302040430005	40	31	2	40000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000079	1	4	6	7	0	unidfequip303020430005	unidfequip303020430005	20	11	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000080	1	4	7	8	0	unidfequip303030430005	unidfequip303030430005	30	21	2	10000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000081	1	4	8	9	0	unidfequip303040430005	unidfequip303040430005	40	31	2	40000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000082	1	4	9	10	0	unidfequip304020430005	unidfequip304020430005	20	11	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000083	1	4	10	11	0	unidfequip304030430005	unidfequip304030430005	30	21	2	10000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000084	1	4	11	12	0	unidfequip304040430005	unidfequip304040430005	40	31	2	40000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000085	1	4	12	13	0	unidfequip305020430005	unidfequip305020430005	20	11	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000086	1	4	13	14	0	unidfequip305030430005	unidfequip305030430005	30	21	2	10000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000087	1	4	14	15	0	unidfequip305040430005	unidfequip305040430005	40	31	2	40000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000088	1	4	15	16	0	unidfequip306020430005	unidfequip306020430005	20	11	2	5000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000089	1	4	16	17	0	unidfequip306030430005	unidfequip306030430005	30	21	2	10000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10000090	1	4	17	18	0	unidfequip306040430005	unidfequip306040430005	40	31	2	40000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10001021	2	4	0	6	2	equip302040541005	3020405005	40	31	2	590000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10001022	2	4	1	7	2	equip303040541005	3030405005	40	31	2	1730000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10001023	2	4	2	8	2	equip304040541005	3040405005	40	31	2	780000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10001024	2	4	3	9	2	equip305040541005	3050405005	40	31	2	780000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10001025	2	4	4	10	2	equip306040541005	3060405005	40	31	2	3870000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10001071	2	4	5	1	2	equip302030541005	3020305005	30	21	2	385000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10001072	2	4	6	2	2	equip303030541005	3030305005	30	21	2	1081000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10001073	2	4	7	3	2	equip304030541005	3040305005	30	21	2	513000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10001074	2	4	8	4	2	equip305030541005	3050305005	30	21	2	513000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
10001075	2	4	9	5	2	equip306030541005	3060305005	30	21	2	2577000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
20000097	3	4	0	1	1	equip301030211005	3010302005	30	21	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000098	3	4	1	2	1	equip301040211005	3010402005	40	31	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000099	3	4	2	3	1	equip301050211005	3010502005	50	41	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000100	3	4	3	4	1	equip301060211005	3010602005	60	51	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000101	3	4	4	5	1	equip302030211005	3020302005	30	21	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000102	3	4	5	6	1	equip302040211005	3020402005	40	31	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000103	3	4	6	7	1	equip302050211005	3020502005	50	41	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000104	3	4	7	8	1	equip302060211005	3020602005	60	51	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000105	3	4	8	9	1	equip303030211005	3030302005	30	21	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000106	3	4	9	10	1	equip303040211005	3030402005	40	31	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000107	3	4	10	11	1	equip303050211005	3030502005	50	41	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000108	3	4	11	12	1	equip303060211005	3030602005	60	51	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000109	3	4	12	13	1	equip304030211005	3040302005	30	21	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000110	3	4	13	14	1	equip304040211005	3040402005	40	31	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000111	3	4	14	15	1	equip304050211005	3040502005	50	41	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000112	3	4	15	16	1	equip304060211005	3040602005	60	51	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000113	3	4	16	17	1	equip305030211005	3050302005	30	21	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000114	3	4	17	18	1	equip305040211005	3050402005	40	31	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000115	3	4	18	19	1	equip305050211005	3050502005	50	41	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000116	3	4	19	20	1	equip305060211005	3050602005	60	51	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000117	3	4	20	21	1	equip306030211005	3060302005	30	21	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000118	3	4	21	22	1	equip306040211005	3060402005	40	31	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000119	3	4	22	23	1	equip306050211005	3060502005	50	41	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000120	3	4	23	24	1	equip306060211005	3060602005	60	51	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000185	3	4	24	25	1	equip301070211005	3010702005	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000186	3	4	25	26	1	equip302070211005	3020702005	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000187	3	4	26	27	1	equip303070211005	3030702005	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000188	3	4	27	28	1	equip304070211005	3040702005	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000189	3	4	28	29	1	equip305070211005	3050702005	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000190	3	4	29	30	1	equip306070211005	3060702005	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000219	3	4	30	31	1	equip301080211005	3010802005	80	71	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000220	3	4	31	32	1	equip302080211005	3020802005	80	71	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000221	3	4	32	33	1	equip303080211005	3030802005	80	71	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000222	3	4	33	34	1	equip304080211005	3040802005	80	71	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000223	3	4	34	35	1	equip305080211005	3050802005	80	71	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
