装备ID	类ID	默认装备名	使用职业限制	所属等级段	穿戴等级限制	装备部位	装备品质	物品等级	物品等级描述	装备潜力值	叠加数量	可拥有数量上限	整理权重	绑定道具ID	组ID	道具描述	默认道具Icon	装备预览图	交易锁定时间	分解产物	货币种类	货币公式类型	出售公式ID	背包标签	掉落表现	脚本	流程ID	属性值ID	拾取表现	男角穿戴装备后附加的特效id	女角穿戴装备后附加的特效id	套装ID	男性模型	女性模型	武器高模特效	武器低模特效	获取通知	获取途径	是否衣橱时装转换	转换的道具ID	男性装备道具Icon	女性性装备道具Icon	男性装备道具名字	女性性装备道具名字	稀有道具是否展示	未鉴定装备	判断稀有道具
equip303030231001	3030302001	EquipName_303030211001	1	30	23	3	3	178	1	40	1	9999	7000	0	0		equip_303050523001	equip_303050523001	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030231001	0			0			0	0	Notice_Receive_Item	1	0		equip_303050523001	equip_303050523001	EquipName_303030211001	EquipName_303030211001		unidfequip303030230001	0
equip303030231002	3030302002	EquipName_303030211002	2	30	23	3	3	178	1	40	1	9999	7000	0	0		equip_303030111002	equip_303030111002	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030231002	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111002	equip_303030111002	EquipName_303030211002	EquipName_303030211002		unidfequip303030230002	0
equip303030231003	3030302003	EquipName_303030211003	3	30	23	3	3	178	1	40	1	9999	7000	0	0		equip_303020421007	equip_303020421007	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030231003	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421007	equip_303020421003	EquipName_303030211003	EquipName_303030211003		unidfequip303030230003	0
equip303030231004	3030302004	EquipName_303030211004	4	30	23	3	3	178	1	40	1	9999	7000	0	0		equip_303020421008	equip_303020421008	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030231004	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421008	equip_303020421004	EquipName_303030211004	EquipName_303030211004		unidfequip303030230004	0
equip303030231005	3030302005	EquipName_303030211005	5	30	23	3	3	178	1	40	1	9999	7000	0	0		equip_303030111005	equip_303030111005	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030231005	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111005	equip_303030111005	EquipName_303030211005	EquipName_303030211005		unidfequip303030230005	0
equip303030231006	3030302006	EquipName_303030211006	6	30	23	3	3	178	1	40	1	9999	7000	0	0		equip_303040523006	equip_303040523006	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030231006	0			0			0	0	Notice_Receive_Item	1	0		equip_303040523006	equip_303040523006	EquipName_303030211006	EquipName_303030211006		unidfequip303030230006	0
equip303030232000	3030302000	EquipName_303030211000		30	23	3	3	188	2	40	1	9999	7000	0	0				604800	item1000,4500	1	2	4500	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_303030211000	EquipName_303030211000			0
equip303030232001	3030302001	EquipName_303030211001	1	30	23	3	3	188	2	40	1	9999	7000	0	0		equip_303050523001	equip_303050523001	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030232001	0			0			0	0	Notice_Receive_Item	1	0		equip_303050523001	equip_303050523001	EquipName_303030211001	EquipName_303030211001		unidfequip303030230001	0
equip303030232002	3030302002	EquipName_303030211002	2	30	23	3	3	188	2	40	1	9999	7000	0	0		equip_303030111002	equip_303030111002	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030232002	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111002	equip_303030111002	EquipName_303030211002	EquipName_303030211002		unidfequip303030230002	0
equip303030232003	3030302003	EquipName_303030211003	3	30	23	3	3	188	2	40	1	9999	7000	0	0		equip_303020421007	equip_303020421007	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030232003	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421007	equip_303020421003	EquipName_303030211003	EquipName_303030211003		unidfequip303030230003	0
equip303030232004	3030302004	EquipName_303030211004	4	30	23	3	3	188	2	40	1	9999	7000	0	0		equip_303020421008	equip_303020421008	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030232004	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421008	equip_303020421004	EquipName_303030211004	EquipName_303030211004		unidfequip303030230004	0
equip303030232005	3030302005	EquipName_303030211005	5	30	23	3	3	188	2	40	1	9999	7000	0	0		equip_303030111005	equip_303030111005	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030232005	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111005	equip_303030111005	EquipName_303030211005	EquipName_303030211005		unidfequip303030230005	0
equip303030232006	3030302006	EquipName_303030211006	6	30	23	3	3	188	2	40	1	9999	7000	0	0		equip_303040523006	equip_303040523006	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030232006	0			0			0	0	Notice_Receive_Item	1	0		equip_303040523006	equip_303040523006	EquipName_303030211006	EquipName_303030211006		unidfequip303030230006	0
equip303030233000	3030302000	EquipName_303030211000		30	23	3	3	198	3	40	1	9999	7000	0	0				604800	item1000,4500	1	2	4500	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_303030211000	EquipName_303030211000			0
equip303030233001	3030302001	EquipName_303030211001	1	30	23	3	3	198	3	40	1	9999	7000	0	0		equip_303050523001	equip_303050523001	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030233001	0			0			0	0	Notice_Receive_Item	1	0		equip_303050523001	equip_303050523001	EquipName_303030211001	EquipName_303030211001		unidfequip303030230001	0
equip303030233002	3030302002	EquipName_303030211002	2	30	23	3	3	198	3	40	1	9999	7000	0	0		equip_303030111002	equip_303030111002	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030233002	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111002	equip_303030111002	EquipName_303030211002	EquipName_303030211002		unidfequip303030230002	0
equip303030233003	3030302003	EquipName_303030211003	3	30	23	3	3	198	3	40	1	9999	7000	0	0		equip_303020421007	equip_303020421007	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030233003	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421007	equip_303020421003	EquipName_303030211003	EquipName_303030211003		unidfequip303030230003	0
equip303030233004	3030302004	EquipName_303030211004	4	30	23	3	3	198	3	40	1	9999	7000	0	0		equip_303020421008	equip_303020421008	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030233004	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421008	equip_303020421004	EquipName_303030211004	EquipName_303030211004		unidfequip303030230004	0
equip303030233005	3030302005	EquipName_303030211005	5	30	23	3	3	198	3	40	1	9999	7000	0	0		equip_303030111005	equip_303030111005	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030233005	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111005	equip_303030111005	EquipName_303030211005	EquipName_303030211005		unidfequip303030230005	0
equip303030233006	3030302006	EquipName_303030211006	6	30	23	3	3	198	3	40	1	9999	7000	0	0		equip_303040523006	equip_303040523006	604800	item1000,4500	1	2	4500	1	110	EquipItem		303030233006	0			0			0	0	Notice_Receive_Item	1	0		equip_303040523006	equip_303040523006	EquipName_303030211006	EquipName_303030211006		unidfequip303030230006	0
equip303030241000	3030302000	EquipName_303030211000		30	23	3	4	307	1	40	1	9999	7000	0	0				604800	item1000,6000	1	2	6000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_303030211000	EquipName_303030211000			0
equip303030241001	3030302001	EquipName_303030211001	1	30	23	3	4	307	1	40	1	9999	7000	0	0		equip_303050523001	equip_303050523001	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030241001	0			0			0	0	Notice_Receive_Item	1	0		equip_303050523001	equip_303050523001	EquipName_303030211001	EquipName_303030211001		unidfequip303030240001	0
equip303030241002	3030302002	EquipName_303030211002	2	30	23	3	4	307	1	40	1	9999	7000	0	0		equip_303030111002	equip_303030111002	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030241002	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111002	equip_303030111002	EquipName_303030211002	EquipName_303030211002		unidfequip303030240002	0
equip303030241003	3030302003	EquipName_303030211003	3	30	23	3	4	307	1	40	1	9999	7000	0	0		equip_303020421007	equip_303020421007	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030241003	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421007	equip_303020421003	EquipName_303030211003	EquipName_303030211003		unidfequip303030240003	0
equip303030241004	3030302004	EquipName_303030211004	4	30	23	3	4	307	1	40	1	9999	7000	0	0		equip_303020421008	equip_303020421008	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030241004	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421008	equip_303020421004	EquipName_303030211004	EquipName_303030211004		unidfequip303030240004	0
equip303030241005	3030302005	EquipName_303030211005	5	30	23	3	4	307	1	40	1	9999	7000	0	0		equip_303030111005	equip_303030111005	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030241005	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111005	equip_303030111005	EquipName_303030211005	EquipName_303030211005		unidfequip303030240005	0
equip303030241006	3030302006	EquipName_303030211006	6	30	23	3	4	307	1	40	1	9999	7000	0	0		equip_303040523006	equip_303040523006	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030241006	0			0			0	0	Notice_Receive_Item	1	0		equip_303040523006	equip_303040523006	EquipName_303030211006	EquipName_303030211006		unidfequip303030240006	0
equip303030242000	3030302000	EquipName_303030211000		30	23	3	4	324	2	40	1	9999	7000	0	0				604800	item1000,6000	1	2	6000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_303030211000	EquipName_303030211000			0
equip303030242001	3030302001	EquipName_303030211001	1	30	23	3	4	324	2	40	1	9999	7000	0	0		equip_303050523001	equip_303050523001	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030242001	0			0			0	0	Notice_Receive_Item	1	0		equip_303050523001	equip_303050523001	EquipName_303030211001	EquipName_303030211001		unidfequip303030240001	0
equip303030242002	3030302002	EquipName_303030211002	2	30	23	3	4	324	2	40	1	9999	7000	0	0		equip_303030111002	equip_303030111002	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030242002	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111002	equip_303030111002	EquipName_303030211002	EquipName_303030211002		unidfequip303030240002	0
equip303030242003	3030302003	EquipName_303030211003	3	30	23	3	4	324	2	40	1	9999	7000	0	0		equip_303020421007	equip_303020421007	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030242003	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421007	equip_303020421003	EquipName_303030211003	EquipName_303030211003		unidfequip303030240003	0
equip303030242004	3030302004	EquipName_303030211004	4	30	23	3	4	324	2	40	1	9999	7000	0	0		equip_303020421008	equip_303020421008	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030242004	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421008	equip_303020421004	EquipName_303030211004	EquipName_303030211004		unidfequip303030240004	0
equip303030242005	3030302005	EquipName_303030211005	5	30	23	3	4	324	2	40	1	9999	7000	0	0		equip_303030111005	equip_303030111005	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030242005	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111005	equip_303030111005	EquipName_303030211005	EquipName_303030211005		unidfequip303030240005	0
equip303030242006	3030302006	EquipName_303030211006	6	30	23	3	4	324	2	40	1	9999	7000	0	0		equip_303040523006	equip_303040523006	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030242006	0			0			0	0	Notice_Receive_Item	1	0		equip_303040523006	equip_303040523006	EquipName_303030211006	EquipName_303030211006		unidfequip303030240006	0
equip303030243000	3030302000	EquipName_303030211000		30	23	3	4	342	3	40	1	9999	7000	0	0				604800	item1000,6000	1	2	6000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_303030211000	EquipName_303030211000			0
equip303030243001	3030302001	EquipName_303030211001	1	30	23	3	4	342	3	40	1	9999	7000	0	0		equip_303050523001	equip_303050523001	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030243001	0			0			0	0	Notice_Receive_Item	1	0		equip_303050523001	equip_303050523001	EquipName_303030211001	EquipName_303030211001		unidfequip303030240001	0
equip303030243002	3030302002	EquipName_303030211002	2	30	23	3	4	342	3	40	1	9999	7000	0	0		equip_303030111002	equip_303030111002	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030243002	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111002	equip_303030111002	EquipName_303030211002	EquipName_303030211002		unidfequip303030240002	0
equip303030243003	3030302003	EquipName_303030211003	3	30	23	3	4	342	3	40	1	9999	7000	0	0		equip_303020421007	equip_303020421007	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030243003	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421007	equip_303020421003	EquipName_303030211003	EquipName_303030211003		unidfequip303030240003	0
equip303030243004	3030302004	EquipName_303030211004	4	30	23	3	4	342	3	40	1	9999	7000	0	0		equip_303020421008	equip_303020421008	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030243004	0			0			0	0	Notice_Receive_Item	1	0		equip_303020421008	equip_303020421004	EquipName_303030211004	EquipName_303030211004		unidfequip303030240004	0
equip303030243005	3030302005	EquipName_303030211005	5	30	23	3	4	342	3	40	1	9999	7000	0	0		equip_303030111005	equip_303030111005	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030243005	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111005	equip_303030111005	EquipName_303030211005	EquipName_303030211005		unidfequip303030240005	0
equip303030243006	3030302006	EquipName_303030211006	6	30	23	3	4	342	3	40	1	9999	7000	0	0		equip_303040523006	equip_303040523006	604800	item1000,6000	1	2	6000	1	110	EquipItem		303030243006	0			0			0	0	Notice_Receive_Item	1	0		equip_303040523006	equip_303040523006	EquipName_303030211006	EquipName_303030211006		unidfequip303030240006	0
equip303040211000	3030402000	EquipName_303040211000		40	33	3	1	126	1	40	1	9999	7000	0	0				604800	item1000,2000;item8103010111006,1	1	2	2000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_303040211000	EquipName_303040211000			0
equip303040211001	3030402001	EquipName_303040211001	1	40	33	3	1	126	1	40	1	9999	7000	0	0		equip_303021421001	equip_303021421001	604800	item1000,2000;item8103010111006,1	1	2	2000	1	110	EquipItem		303040211001	0			0			0	0	Notice_Receive_Item	1	0		equip_303021421001	equip_303021421001	EquipName_303040211001	EquipName_303040211001		unidfequip303040210001	0
equip303040211002	3030402002	EquipName_303040211002	2	40	33	3	1	126	1	40	1	9999	7000	0	0		equip_303021421002	equip_303021421002	604800	item1000,2000;item8103010111006,1	1	2	2000	1	110	EquipItem		303040211002	0			0			0	0	Notice_Receive_Item	1	0		equip_303021421002	equip_303021421002	EquipName_303040211002	EquipName_303040211002		unidfequip303040210002	0
equip303040211003	3030402003	EquipName_303040211003	3	40	33	3	1	126	1	40	1	9999	7000	0	0		equip_303031111007	equip_303031111007	604800	item1000,2000;item8103010111006,1	1	2	2000	1	110	EquipItem		303040211003	0			0			0	0	Notice_Receive_Item	1	0		equip_303031111007	equip_303031111003	EquipName_303040211003	EquipName_303040211003		unidfequip303040210003	0
equip303040211004	3030402004	EquipName_303040211004	4	40	33	3	1	126	1	40	1	9999	7000	0	0		equip_303031111008	equip_303031111008	604800	item1000,2000;item8103010111006,1	1	2	2000	1	110	EquipItem		303040211004	0			0			0	0	Notice_Receive_Item	1	0		equip_303031111008	equip_303031111004	EquipName_303040211004	EquipName_303040211004		unidfequip303040210004	0
equip303040211005	3030402005	EquipName_303040211005	5	40	33	3	1	126	1	40	1	9999	7000	0	0		equip_303021421005	equip_303021421005	604800	item1000,2000;item8103010111006,1	1	2	2000	1	110	EquipItem		303040211005	0			0			0	0	Notice_Receive_Item	1	0		equip_303021421005	equip_303021421005	EquipName_303040211005	EquipName_303040211005		unidfequip303040210005	0
equip303040211006	3030402006	EquipName_303040211006	6	40	33	3	1	126	1	40	1	9999	7000	0	0		equip_303030111006	equip_303030111006	604800	item1000,2000;item8103010111006,1	1	2	2000	1	110	EquipItem		303040211006	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111006	equip_303030111006	EquipName_303040211006	EquipName_303040211006		unidfequip303040210006	0
equip303040221000	3030402000	EquipName_303040211000		40	33	3	2	252	1	40	1	9999	7000	0	0				604800	item1000,4000;item8103010111006,2	1	2	4000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_303040211000	EquipName_303040211000			0
equip303040221001	3030402001	EquipName_303040211001	1	40	33	3	2	252	1	40	1	9999	7000	0	0		equip_303021421001	equip_303021421001	604800	item1000,4000;item8103010111006,2	1	2	4000	1	110	EquipItem		303040221001	0			0			0	0	Notice_Receive_Item	1	0		equip_303021421001	equip_303021421001	EquipName_303040211001	EquipName_303040211001		unidfequip303040220001	0
equip303040221002	3030402002	EquipName_303040211002	2	40	33	3	2	252	1	40	1	9999	7000	0	0		equip_303021421002	equip_303021421002	604800	item1000,4000;item8103010111006,2	1	2	4000	1	110	EquipItem		303040221002	0			0			0	0	Notice_Receive_Item	1	0		equip_303021421002	equip_303021421002	EquipName_303040211002	EquipName_303040211002		unidfequip303040220002	0
equip303040221003	3030402003	EquipName_303040211003	3	40	33	3	2	252	1	40	1	9999	7000	0	0		equip_303031111007	equip_303031111007	604800	item1000,4000;item8103010111006,2	1	2	4000	1	110	EquipItem		303040221003	0			0			0	0	Notice_Receive_Item	1	0		equip_303031111007	equip_303031111003	EquipName_303040211003	EquipName_303040211003		unidfequip303040220003	0
equip303040221004	3030402004	EquipName_303040211004	4	40	33	3	2	252	1	40	1	9999	7000	0	0		equip_303031111008	equip_303031111008	604800	item1000,4000;item8103010111006,2	1	2	4000	1	110	EquipItem		303040221004	0			0			0	0	Notice_Receive_Item	1	0		equip_303031111008	equip_303031111004	EquipName_303040211004	EquipName_303040211004		unidfequip303040220004	0
equip303040221005	3030402005	EquipName_303040211005	5	40	33	3	2	252	1	40	1	9999	7000	0	0		equip_303021421005	equip_303021421005	604800	item1000,4000;item8103010111006,2	1	2	4000	1	110	EquipItem		303040221005	0			0			0	0	Notice_Receive_Item	1	0		equip_303021421005	equip_303021421005	EquipName_303040211005	EquipName_303040211005		unidfequip303040220005	0
equip303040221006	3030402006	EquipName_303040211006	6	40	33	3	2	252	1	40	1	9999	7000	0	0		equip_303030111006	equip_303030111006	604800	item1000,4000;item8103010111006,2	1	2	4000	1	110	EquipItem		303040221006	0			0			0	0	Notice_Receive_Item	1	0		equip_303030111006	equip_303030111006	EquipName_303040211006	EquipName_303040211006		unidfequip303040220006	0
equip303040231000	3030402000	EquipName_303040211000		40	33	3	3	283	1	40	1	9999	7000	0	0				604800	item1000,6000;item8103010111006,3	1	2	6000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_303040211000	EquipName_303040211000			0
