主任务ID	主任务类型	任务二级分类	任务组	任务等级	主角等级	等级上限	限制职业	接取场景	接取NPC	接取坐标	触发范围	互斥任务	前置任务	前置任务组合类型	自动接取任务关联	判断进度条显示	鎏光特效显示	脚本接口	是否可放弃	显示图片	标题	内容	故事	任务难度	任务完成时间检查条件	世界任务内容	探索ID	副本任务标识
400013	6	0	0	-1	10	110		0			0			0	1	0			0		AcceptTaskName400013	AcceptTaskContent400013	AcceptTaskStory400013	-1			0	0
400010	6	0	0	-1	16	110		0			0			0	1	0			0		AcceptTaskName400010	AcceptTaskContent400010	AcceptTaskStory400010	-1			0	0
400011	6	0	0	-1	16	110		0			0			0	1	0			0		AcceptTaskName400011	AcceptTaskContent400011	AcceptTaskStory400011	-1			0	0
400012	6	0	0	-1	16	110		0			0			0	1	0		task/task400012.lua	0		AcceptTaskName400012	AcceptTaskContent400012	AcceptTaskStory400012	-1			0	0
400014	6	0	0	-1	16	110		0			0			0	1	0			0		AcceptTaskName400014	AcceptTaskContent400014	AcceptTaskStory400014	-1			0	0
400023	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400023	AcceptTaskContent400023	AcceptTaskStory400023	-1			0	0
400020	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400020	AcceptTaskContent400020	AcceptTaskStory400020	-1			0	0
400021	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400021	AcceptTaskContent400021	AcceptTaskStory400021	-1			0	0
400022	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400022	AcceptTaskContent400022	AcceptTaskStory400022	-1			0	0
400024	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400024	AcceptTaskContent400024	AcceptTaskStory400024	-1			0	0
400033	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400033	AcceptTaskContent400033	AcceptTaskStory400033	-1			0	0
400030	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400030	AcceptTaskContent400030	AcceptTaskStory400030	-1			0	0
400031	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400031	AcceptTaskContent400031	AcceptTaskStory400031	-1			0	0
400034	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400034	AcceptTaskContent400034	AcceptTaskStory400034	-1			0	0
400040	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400040	AcceptTaskContent400040	AcceptTaskStory400040	-1			0	0
400041	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400041	AcceptTaskContent400041	AcceptTaskStory400041	-1			0	0
400050	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400050	AcceptTaskContent400050	AcceptTaskStory400050	-1			0	0
400051	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400051	AcceptTaskContent400051	AcceptTaskStory400051	-1			0	0
400060	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400060	AcceptTaskContent400060	AcceptTaskStory400060	-1			0	0
400062	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400062	AcceptTaskContent400062	AcceptTaskStory400062	-1			0	0
400063	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400063	AcceptTaskContent400063	AcceptTaskStory400063	-1			0	0
400064	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400064	AcceptTaskContent400064	AcceptTaskStory400064	-1			0	0
400070	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400070	AcceptTaskContent400070	AcceptTaskStory400070	-1			0	0
400071	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400071	AcceptTaskContent400071	AcceptTaskStory400071	-1			0	0
450010	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450010	AcceptTaskContent450010	AcceptTaskStory450010	-1			0	0
450013	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450013	AcceptTaskContent450013	AcceptTaskStory450013	-1			0	0
450014	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450014	AcceptTaskContent450014	AcceptTaskStory450014	-1			0	0
450011	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450011	AcceptTaskContent450011	AcceptTaskStory450011	-1			0	0
450012	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450012	AcceptTaskContent450012	AcceptTaskStory450012	-1			0	0
450015	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450015	AcceptTaskContent450015	AcceptTaskStory450015	-1			0	0
450016	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450016	AcceptTaskContent450016	AcceptTaskStory450016	-1			0	0
450019	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450019	AcceptTaskContent450019	AcceptTaskStory450019	-1			0	0
450017	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450017	AcceptTaskContent450017	AcceptTaskStory450017	-1			0	0
450020	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450020	AcceptTaskContent450020	AcceptTaskStory450020	-1			0	0
450021	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450021	AcceptTaskContent450021	AcceptTaskStory450021	-1			0	0
450022	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450022	AcceptTaskContent450022	AcceptTaskStory450022	-1			0	0
450023	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450023	AcceptTaskContent450023	AcceptTaskStory450023	-1			0	0
450024	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450024	AcceptTaskContent450024	AcceptTaskStory450024	-1			0	0
402010	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName402010	AcceptTaskContent400030	AcceptTaskStory400030	-1			0	0
402020	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName402020	AcceptTaskContent450011	AcceptTaskStory450011	-1			0	0
402030	6	0	0	-1	35	110		0			0			0	1	0			0		AcceptTaskName402030	AcceptTaskContent400042	AcceptTaskStory400042	-1			0	0
402040	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName400071	AcceptTaskContent400071	AcceptTaskStory400071	-1			0	0
402050	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName402050	AcceptTaskContent402050	AcceptTaskStory402050	-1			0	0
402060	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName402060	AcceptTaskContent402060	AcceptTaskStory402060	-1			0	0
402070	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName402070	AcceptTaskContent402070	AcceptTaskStory402070	-1			0	0
402080	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName402080	AcceptTaskContent402080	AcceptTaskStory402080	-1			0	0
402090	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName402090	AcceptTaskContent402090	AcceptTaskStory402090	-1			0	0
402100	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName402100	AcceptTaskContent402100	AcceptTaskStory402100	-1			0	0
402110	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName402110	AcceptTaskContent402110	AcceptTaskStory402110	-1			0	0
402120	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName402120	AcceptTaskContent402120	AcceptTaskStory402120	-1			0	0
402130	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName402130	AcceptTaskContent402130	AcceptTaskStory402130	-1			0	0
402140	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName402140	AcceptTaskContent402140	AcceptTaskStory402140	-1			0	0
402150	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName402150	AcceptTaskContent402150	AcceptTaskStory402150	-1			0	0
402160	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName402160	AcceptTaskContent402160	AcceptTaskStory402160	-1			0	0
402170	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName402170	AcceptTaskContent402170	AcceptTaskStory402170	-1			0	0
402180	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName402180	AcceptTaskContent402180	AcceptTaskStory402180	-1			0	0
403011	6	0	0	-1	76	110		0			0			0	1	0			0		AcceptTaskName403011	AcceptTaskContent403011	AcceptTaskStory403011	-1			0	0
403012	6	0	0	-1	76	110		0			0			0	1	0			0		AcceptTaskName403012	AcceptTaskContent403012	AcceptTaskStory403012	-1			0	0
403013	6	0	0	-1	86	110		0			0			0	1	0			0		AcceptTaskName403013	AcceptTaskContent403013	AcceptTaskStory403013	-1			0	0
403014	6	0	0	-1	86	110		0			0			0	1	0			0		AcceptTaskName403014	AcceptTaskContent403014	AcceptTaskStory403014	-1			0	0
403015	6	0	0	-1	91	110		0			0			0	1	0			0		AcceptTaskName403015	AcceptTaskContent403015	AcceptTaskStory403015	-1			0	0
403016	6	0	0	-1	91	110		0			0			0	1	0			0		AcceptTaskName403016	AcceptTaskContent403016	AcceptTaskStory403016	-1			0	0
450018	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName450018	AcceptTaskContent450018	AcceptTaskStory450018	-1			0	0
450101	6	0	0	-1	78	110		0			0			0	1	0			0		AcceptTaskName450101	AcceptTaskContent450101	AcceptTaskStory450101	-1			0	0
470010	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName470010		AcceptTaskStory470010	-1			0	0
470020	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName470020		AcceptTaskStory470020	-1			0	0
470030	6	0	0	-1	0	110		0			0			0	1	0			0		AcceptTaskName470030		AcceptTaskStory470030	-1			0	0
480010	17	0	0	-1	0	110		2	npc_10075	-67.5, -4.4, -66.5	0			0	1	0		task/task480010.lua	0		AcceptTaskName480010	AcceptTaskContent480010	AcceptTaskStory480010	-1			0	0
480020	17	0	0	-1	0	110		2	npc_10041	-46.2, -4.4, -72.7	0		480010	0	1	0		task/task480020.lua	0		AcceptTaskName480020	AcceptTaskContent480020	AcceptTaskStory480020	-1			0	0
480030	17	0	0	-1	0	110		4	npc_10209	-69.6, 0.6, -54.1	0		480020	0	1	0		task/task480030.lua	0		AcceptTaskName480030	AcceptTaskContent480030	AcceptTaskStory480030	-1			0	0
480040	17	0	0	-1	1	110		2	npc_10002	-33.2,0.2,-35.8	0		480030	0	1	0		task/task480040.lua	0		AcceptTaskName480040	AcceptTaskContent480040	AcceptTaskStory480040	-1			0	0
480050	17	0	0	-1	0	110		2	npc_10043	-67.5, -4.4, -66.5	0		480040	0	1	0		task/task480050.lua	0		AcceptTaskName480050	AcceptTaskContent480050	AcceptTaskStory480050	-1			0	0
480060	17	0	0	-1	0	110		2	npc_10159	-46.2, -4.4, -72.7	0		480050	0	1	0		task/task480060.lua	0		AcceptTaskName480060	AcceptTaskContent480060	AcceptTaskStory480060	-1			0	0
500010	2	0	0	-1	999	110		1	npc_10007	-67.5, -4.4, -66.5	0			0	0	0		task/task500010.lua	1		AcceptTaskName500010	AcceptTaskContent500010	AcceptTaskStory500010	-1			0	0
500020	2	0	0	-1	999	110		1	npc_10011	-46.2, -4.4, -72.7	0			0	0	0		task/task500020.lua	1		AcceptTaskName500020	AcceptTaskContent500020	AcceptTaskStory500020	-1			0	0
500030	2	0	0	-1	999	110		1	npc_10003	-69.6, 0.6, -54.1	0			0	0	0		task/task500030.lua	1		AcceptTaskName500030	AcceptTaskContent500030	AcceptTaskStory500030	-1			0	0
501010	2	0	0	-1	28	110		1	npc_018_zuoqi2		0			0	0	0		task/task501010.lua	0		AcceptTaskName501010	AcceptTaskContent501010	AcceptTaskStory501010	-1			59	0
501020	2	0	0	-1	999	110		1	npc_10004		0			0	0	0		task/task501020.lua	0		AcceptTaskName501020	AcceptTaskContent501020	AcceptTaskStory501020	-1			0	0
520110	2	0	0	-1	15	110		1	npc_10020		0		10100200	0	0	0		task/task520110.lua	0		AcceptTaskName520110	AcceptTaskContent520110	AcceptTaskStory520110	-1			57	0
520120	2	0	0	-1	999	110		1	npc_018_lilina2		0		10100200	0	0	0		task/task520120.lua	0		AcceptTaskName520120	AcceptTaskContent520120	AcceptTaskStory520120	-1			0	0
500040	9	0	0	-1	35	110		0			0			0	0	0		task/task500040.lua	1		AcceptTaskName500040	AcceptTaskContent500040	AcceptTaskStory500040	-1			0	0
500050	9	0	0	-1	37	110		0			0			0	0	0		task/task500050.lua	1		AcceptTaskName500050	AcceptTaskContent500050	AcceptTaskStory500050	-1			0	0
500060	9	0	0	-1	1	110		0			0			0	0	0		task/task500060.lua	1		AcceptTaskName500060	AcceptTaskContent500060	AcceptTaskStory500060	-1			0	0
500070	2	0	0	-1	28	110		3	npc_10026	11.7, 2.9, -45.5	0			0	0	0		task/task500070.lua	1		AcceptTaskName500070	AcceptTaskContent500070	AcceptTaskStory500070	-1			151	0
520210	2	0	0	-1	999	110		3	npc_10023		0			0	0	0		task/task520210.lua	0		AcceptTaskName520210	AcceptTaskContent520210	AcceptTaskStory520210	-1			0	0
500090	9	0	0	-1	40	110		0			0			0	0	0		task/task500090.lua	1		AcceptTaskName500090	AcceptTaskContent500090	AcceptTaskStory500090	-1			0	0
520220	2	0	0	-1	30	110		3	npc_10025		0			0	0	0		task/task520220.lua	0		AcceptTaskName520220	AcceptTaskContent520220	AcceptTaskStory520220	-1			153	0
500110	2	0	0	-1	999	110		3	npc_10027	18.6, 2.9, -43.8	0			0	0	0		task/task500110.lua	1		AcceptTaskName500110	AcceptTaskContent500110	AcceptTaskStory500110	-1			0	0
503010	2	0	0	-1	30	110		3	npc_10028		0			0	0	0		task/task503010.lua	0		AcceptTaskName503010	AcceptTaskContent503010	AcceptTaskStory503010	-1			155	0
503020	2	0	0	-1	999	110		3	npc_10085		0			0	0	0			0		AcceptTaskName503020	AcceptTaskContent503020	AcceptTaskStory503020	-1			0	0
503030	2	0	0	-1	32	110		3	npc_10023		0			0	0	0		task/task503030.lua	0		AcceptTaskName503030	AcceptTaskContent503030	AcceptTaskStory503030	-1			157	0
503040	2	0	0	-1	999	110		3	npc_10025		0			0	0	0		task/task503040.lua	0		AcceptTaskName503040	AcceptTaskContent503040	AcceptTaskStory503040	-1			0	0
520310	2	0	0	-1	35	110		4	npc_10051		0		10300320	0	0	0		task/task520310.lua	0		AcceptTaskName520310	AcceptTaskContent520310	AcceptTaskStory520310	-1			251	0
500130	2	0	0	-1	32	110		4	npc_10052	47.0, 6.9, 39.4	0		10300320	0	0	0		task/task500130.lua	1		AcceptTaskName500130	AcceptTaskContent500130	AcceptTaskStory500130	-1			252	0
500140	9	0	0	-1	39	110		0			0			0	0	0		task/task500140.lua	1		AcceptTaskName500140	AcceptTaskContent500140	AcceptTaskStory500140	-1			0	0
500150	2	0	0	-1	999	110		4	npc_10056	22.6, 9.9, 86.3	0		10300320	0	0	0		task/task500150.lua	1		AcceptTaskName500150	AcceptTaskContent500150	AcceptTaskStory500150	-1			0	0
500160	2	0	0	-1	34	110		4	npc_10064	4.4, 4.8, -23.0	0		10300320	0	0	0		task/task500160.lua	1		AcceptTaskName500160	AcceptTaskContent500160	AcceptTaskStory500160	-1			254	0
500170	2	0	0	-1	35	110		4	npc_10074	-13.0, 6.9, 39.7	0		10300320	0	0	0		task/task500170.lua	1		AcceptTaskName500170	AcceptTaskContent500170	AcceptTaskStory500170	-1			255	0
520320	2	0	0	-1	38	110		4	npc_10067		0		10300320	0	0	0		task/task520320.lua	0		AcceptTaskName520320	AcceptTaskContent520320	AcceptTaskStory520320	-1			257	0
520330	2	0	0	-1	34	110		4	npc_10164		0		10300320	0	0	0		task/task520330.lua	0		AcceptTaskName520330	AcceptTaskContent520330	AcceptTaskStory520330	-1			260	0
500200	9	0	0	-1	40	110		0			0			0	0	0		task/task500200.lua	1		AcceptTaskName500200	AcceptTaskContent500200	AcceptTaskStory500200	-1			0	0
500210	2	0	0	-1	38	110		4	npc_10066	12.9, 4.8, -26.5	0		10300320	0	0	0		task/task500210.lua	1		AcceptTaskName500210	AcceptTaskContent500210	AcceptTaskStory500210	-1			258	0
504010	2	0	0	-1	39	110		4	npc_10069		0		10300320	0	0	0		task/task504010.lua	1		AcceptTaskName504010	AcceptTaskContent504010	AcceptTaskStory504010	-1			259	0
504020	2	0	0	-1	999	110		4	npc_10074		0		10300320	0	0	0			1		AcceptTaskName504020	AcceptTaskContent504020	AcceptTaskStory504020	-1			0	0
500220	9	0	0	-1	42	110		0			0			0	0	0		task/task500220.lua	1		AcceptTaskName500220	AcceptTaskContent500220	AcceptTaskStory500220	-1			0	0
500240	9	0	0	-1	45	110		0			0			0	0	0		task/task500240.lua	1		AcceptTaskName500240	AcceptTaskContent500240	AcceptTaskStory500240	-1			0	0
500250	9	0	0	-1	25	110		0			0		10300330	0	0	0			1		AcceptTaskName500250	AcceptTaskContent500250	AcceptTaskStory500250	-1			0	0
500260	9	0	0	-1	28	110		0			0		500250	0	0	0			1		AcceptTaskName500260	AcceptTaskContent500260	AcceptTaskStory500260	-1			0	0
500270	9	0	0	-1	32	110		0			0		500260	0	0	0			1		AcceptTaskName500270	AcceptTaskContent500270	AcceptTaskStory500270	-1			0	0
500280	9	0	0	-1	38	110		0			0		500270	0	0	0			1		AcceptTaskName500280	AcceptTaskContent500280	AcceptTaskStory500280	-1			0	0
500290	9	0	0	-1	41	110		0			0		500280	0	0	0			1		AcceptTaskName500290	AcceptTaskContent500290	AcceptTaskStory500290	-1			0	0
500300	9	0	0	-1	51	110		0			0		500290	0	0	0			1		AcceptTaskName500300	AcceptTaskContent500300	AcceptTaskStory500300	-1			0	0
520410	2	0	0	-1	43	110		5	npc_10089		0		10400010	0	0	0		task/task520410.lua	0		AcceptTaskName520410	AcceptTaskContent520410	AcceptTaskStory520410	-1			351	0
520420	2	0	0	-1	46	110		5	npc_10109		0		10400010	0	0	0		task/task520420.lua	0		AcceptTaskName520420	AcceptTaskContent520420	AcceptTaskStory520420	-1			352	0
505030	2	0	0	-1	44	110		5	npc_10093	61.4, 7.1, 24.9	0		10400010	0	0	0			1		AcceptTaskName505030	AcceptTaskContent505030	AcceptTaskStory505030	-1			353	0
505040	2	0	0	-1	45	110		5	npc_10094	63.0, 7.1, 23.0	0		10400010	0	0	0			1		AcceptTaskName505040	AcceptTaskContent505040	AcceptTaskStory505040	-1			354	0
505050	2	0	0	-1	46	110		5	npc_10095	-55.8, 4.5, -23.5	0		10400010	0	0	0			1		AcceptTaskName505050	AcceptTaskContent505050	AcceptTaskStory505050	-1			355	0
505060	2	0	0	-1	47	110		5	npc_10088	-64.6, 6.7, 35.6	0		10400010	0	0	0			1		AcceptTaskName505060	AcceptTaskContent505060	AcceptTaskStory505060	-1			356	0
505070	2	0	0	-1	48	110		5	npc_10089		0		10400010	0	0	0			1		AcceptTaskName505070	AcceptTaskContent505070	AcceptTaskStory505070	-1			357	0
505080	2	0	0	-1	49	110		5	npc_10090		0		505070	0	0	0			1		AcceptTaskName505080	AcceptTaskContent505080	AcceptTaskStory505080	-1			358	0
506010	2	0	0	-1	51	110		6	npc_10510	-0.2, 0.3, -7.0	0		10500010	0	0	0			1		AcceptTaskName506010	AcceptTaskContent506010	AcceptTaskStory506010	-1			451	0
506020	2	0	0	-1	51	110		6	npc_10509	31.8, -5.2, -43.6	0		10500010	0	0	0			1		AcceptTaskName506020	AcceptTaskContent506020	AcceptTaskStory506020	-1			452	0
506030	2	0	0	-1	52	110		6	npc_10503	66.2, 2.3, -11.2	0		10500010	0	0	0			1		AcceptTaskName506030	AcceptTaskContent506030	AcceptTaskStory506030	-1			453	0
506040	2	0	0	-1	53	110		6	npc_10502	28.1, -5.2, -47.1	0		10500010	0	0	0		task/task506040.lua	1		AcceptTaskName506040	AcceptTaskContent506040	AcceptTaskStory506040	-1			454	0
506050	2	0	0	-1	54	110		6	npc_10508	71.3, -4.9, -44.9	0		10500010	0	0	0			1		AcceptTaskName506050	AcceptTaskContent506050	AcceptTaskStory506050	-1			455	0
506060	2	0	0	-1	55	110		6	npc_10507	-44.7, -1.9, -64.4	0		10500010	0	0	0		task/task506060.lua	1		AcceptTaskName506060	AcceptTaskContent506060	AcceptTaskStory506060	-1			456	0
506070	2	0	0	-1	56	110		6	npc_10511	70.0, 2.3, -5.6	0		10500010	0	0	0			1		AcceptTaskName506070	AcceptTaskContent506070	AcceptTaskStory506070	-1			457	0
506080	2	0	0	-1	57	110		6	npc_10501	88.8, 2.3, -10.7	0		10500010	0	0	0			1		AcceptTaskName506080	AcceptTaskContent506080	AcceptTaskStory506080	-1			458	0
506090	2	0	0	-1	58	110		6	npc_10510	-0.2, 0.3, -7.0	0		10500010	0	0	0		task/task506090.lua	1		AcceptTaskName506090	AcceptTaskContent506090	AcceptTaskStory506090	-1			459	0
506100	2	0	0	-1	59	110		6	npc_10501	88.8, 2.3, -10.7	0		10500010	0	0	0			1		AcceptTaskName506100	AcceptTaskContent506100	AcceptTaskStory506100	-1			460	0
520510	2	0	0	-1	51	110		6	npc_10509		0		10500010	0	0	0		task/task520510.lua	0		AcceptTaskName520510	AcceptTaskContent520510	AcceptTaskStory520510	-1			461	0
520520	2	0	0	-1	57	110		6	npc_10506		0		10500010	0	0	0		task/task520520.lua	0		AcceptTaskName520520	AcceptTaskContent520520	AcceptTaskStory520520	-1			462	0
507010	2	0	0	-1	61	110		7	npc_10190		0		10600120	0	0	0			1		AcceptTaskName507010	AcceptTaskContent507010	AcceptTaskStory507010	-1			551	0
507020	2	0	0	-1	62	110		7	npc_101863		0		10600120	0	0	0			1		AcceptTaskName507020	AcceptTaskContent507020	AcceptTaskStory507020	-1			552	0
507030	2	0	0	-1	63	110		7	npc_10194		0		10600180	0	0	0			1		AcceptTaskName507030	AcceptTaskContent507030	AcceptTaskStory507030	-1			553	0
507040	2	0	0	-1	64	110		7	npc_10194		0		507030	0	0	0			1		AcceptTaskName507040	AcceptTaskContent507040	AcceptTaskStory507040	-1			554	0
507050	2	0	0	-1	65	110		7	npc_105062		0		507020	0	0	0			1		AcceptTaskName507050	AcceptTaskContent507050	AcceptTaskStory507050	-1			555	0
507060	2	0	0	-1	66	110		7	npc_105052		0		507050	0	0	0			1		AcceptTaskName507060	AcceptTaskContent507060	AcceptTaskStory507060	-1			556	0
507070	2	0	0	-1	67	110		7	npc_10197		0		10600350	0	0	0			1		AcceptTaskName507070	AcceptTaskContent507070	AcceptTaskStory507070	-1			557	0
507080	2	0	0	-1	68	110		7	npc_10189		0		10600350	0	0	0			1		AcceptTaskName507080	AcceptTaskContent507080	AcceptTaskStory507080	-1			558	0
507090	2	0	0	-1	69	110		7	npc_10197		0		507070	0	0	0			1		AcceptTaskName507090	AcceptTaskContent507090	AcceptTaskStory507090	-1			559	0
507100	2	0	0	-1	70	110		7	npc_101934		0		10600360	0	0	0			1		AcceptTaskName507100	AcceptTaskContent507100	AcceptTaskStory507100	-1			560	0
508010	2	0	0	-1	80	110		8	npc_10220		0		10700310	0	0	0			1		AcceptTaskName508010	AcceptTaskContent508010	AcceptTaskStory508010	-1			651	0
508020	2	0	0	-1	80	110		8	npc_10221		0		508010	0	0	0		task/task508020.lua	1		AcceptTaskName508020	AcceptTaskContent508020	AcceptTaskStory508020	-1			652	0
508030	2	0	0	-1	80	110		8	npc_10227		0		508020	0	0	0		task/task508030.lua	1		AcceptTaskName508030	AcceptTaskContent508030	AcceptTaskStory508030	-1			653	0
508040	2	0	0	-1	80	110		8	npc_10219		0		10700310	0	0	0			1		AcceptTaskName508040	AcceptTaskContent508040	AcceptTaskStory508040	-1			654	0
508050	2	0	0	-1	80	110		8	npc_10222		0		10700310	0	0	0		task/task508050.lua	1		AcceptTaskName508050	AcceptTaskContent508050	AcceptTaskStory508050	-1			655	0
508060	2	0	0	-1	80	110		8	npc_10222		0		508050	0	0	0		task/task508060.lua	1		AcceptTaskName508060	AcceptTaskContent508060	AcceptTaskStory508060	-1			656	0
508070	2	0	0	-1	80	110		8	npc_101929		0		508040	0	0	0			1		AcceptTaskName508070	AcceptTaskContent508070	AcceptTaskStory508070	-1			657	0
508080	2	0	0	-1	80	110		8	npc_101935		0		508070	0	0	0			1		AcceptTaskName508080	AcceptTaskContent508080	AcceptTaskStory508080	-1			658	0
508090	2	0	0	-1	80	110		8	npc_10226		0		508030	0	0	0		task/task508090.lua	1		AcceptTaskName508090	AcceptTaskContent508090	AcceptTaskStory508090	-1			659	0
508100	2	0	0	-1	80	110		8	npc_10224		0		508090	0	0	0			1		AcceptTaskName508100	AcceptTaskContent508100	AcceptTaskStory508100	-1			660	0
509010	2	0	0	-1	85	110		1	npc_10020		0		10800420	0	0	0			0		AcceptTaskName509010	AcceptTaskContent509010	AcceptTaskStory509010	-1			0	0
509020	2	0	0	-1	85	110		0			0		509010	0	0	0		task/task509020.lua	0		AcceptTaskName509020	AcceptTaskContent509020	AcceptTaskStory509020	-1			0	0
509030	2	0	0	-1	85	110		0			0		509020	0	0	0		task/task509030.lua	0		AcceptTaskName509030	AcceptTaskContent509030	AcceptTaskStory509030	-1			0	0
509040	2	0	0	-1	85	110		0			0		509030	0	0	0		task/task509040.lua	0		AcceptTaskName509040	AcceptTaskContent509040	AcceptTaskStory509040	-1			0	0
509050	2	0	0	-1	85	110		0			0		509040	0	0	0		task/task509050.lua	0		AcceptTaskName509050	AcceptTaskContent509050	AcceptTaskStory509050	-1			0	0
509060	2	0	0	-1	85	110		0			0		509050	0	0	0		task/task509060.lua	0		AcceptTaskName509060	AcceptTaskContent509060	AcceptTaskStory509060	-1			0	0
509070	2	0	0	-1	85	110		0			0		509060	0	0	0		task/task509070.lua	0		AcceptTaskName509070	AcceptTaskContent509070	AcceptTaskStory509070	-1			0	0
509080	2	0	0	-1	85	110		0			0		509070	0	0	0			0		AcceptTaskName509080	AcceptTaskContent509080	AcceptTaskStory509080	-1			0	0
509090	2	0	0	-1	85	110		0			0		509080	0	0	0		task/task509090.lua	0		AcceptTaskName509090	AcceptTaskContent509090	AcceptTaskStory509090	-1			0	0
