编号	类型	图纸ID	图纸数量	分组标签	排序	合成道具	合成数量	合成需求货币	货币数量	需求材料1	材料1数量	材料1等级	需求材料2	材料2数量	材料2等级	需求材料3	材料3数量	材料3等级	需求材料4	材料4数量	材料4等级	需求材料5	材料5数量	材料5等级
9309090430999	4	item9309090430999	1	7	6016	equip309090443999	1	1	150000	equip309080443999	1	3	item103015110305	21	1	item108100103254	12	1	item108100102207	30	1		0	0
9307100541999	4		0	8	7001	equip307100541999	1	1	300000	equip307090541999	1	3	item103015110408	8	1	item103015110409	62	1	item108100102208	64	1	item108100103254	41	1
9308100541999	4		0	8	7002	equip308100541999	1	1	300000	equip308090541999	1	3	item103015110408	12	1	item103015110409	93	1	item108100102208	96	1	item108100103254	62	1
9309100541999	4		0	8	7003	equip309100541999	1	1	300000	equip309090541999	1	3	item103015110408	12	1	item103015110409	93	1	item108100102208	96	1	item108100103254	62	1
9310100541999	4		0	8	7004	equip310100541999	1	1	300000	equip310090541999	1	3	item103015110408	8	1	item103015110409	62	1	item108100102208	64	1	item108100103254	41	1
9307100541998	4		0	8	7005	equip307100541998	1	1	300000	equip307090541998	1	3	item103015110411	115	1	item108100102208	80	1	item108100103254	40	1		0	0
9308100541998	4		0	8	7006	equip308100541998	1	1	300000	equip308090541998	1	3	item103015110411	115	1	item108100102208	80	1	item108100103254	40	1		0	0
9309100541998	4		0	8	7007	equip309100541998	1	1	300000	equip309090541998	1	3	item103015110411	115	1	item108100102208	80	1	item108100103254	40	1		0	0
9310100541998	4		0	8	7008	equip310100541998	1	1	300000	equip310090541998	1	3	item103015110411	115	1	item108100102208	80	1	item108100103254	40	1		0	0
9307100430999	4	item9307090430999	2	8	7013	equip307100443999	1	1	150000	equip307090443999	1	3	item103015110305	27	1	item108100103254	12	1	item108100102208	30	1		0	0
9310100430999	4	item9310090430999	2	8	7014	equip310100443999	1	1	150000	equip310090443999	1	3	item103015110305	36	1	item108100103254	18	1	item108100102208	68	1		0	0
9308100430999	4	item9308090430999	2	8	7015	equip308100443999	1	1	150000	equip308090443999	1	3	item103015110305	36	1	item108100103254	18	1	item108100102208	68	1		0	0
9309100430999	4	item9309090430999	2	8	7016	equip309100443999	1	1	150000	equip309090443999	1	3	item103015110305	27	1	item108100103254	12	1	item108100102208	30	1		0	0
9307110541999	4		0	9	8001	equip307110541999	1	1	300000	equip307100541999	1	3	item103015110408	9	1	item103015110409	74	1	item108100102209	64	1	item108100103254	41	1
9308110541999	4		0	9	8002	equip308110541999	1	1	300000	equip308100541999	1	3	item103015110408	14	1	item103015110409	111	1	item108100102209	96	1	item108100103254	62	1
9309110541999	4		0	9	8003	equip309110541999	1	1	300000	equip309100541999	1	3	item103015110408	14	1	item103015110409	111	1	item108100102209	96	1	item108100103254	62	1
9310110541999	4		0	9	8004	equip310110541999	1	1	300000	equip310100541999	1	3	item103015110408	9	1	item103015110409	74	1	item108100102209	64	1	item108100103254	41	1
9307110541998	4		0	9	8005	equip307110541998	1	1	300000	equip307100541998	1	3	item103015110411	138	1	item108100102209	80	1	item108100103254	40	1		0	0
9308110541998	4		0	9	8006	equip308110541998	1	1	300000	equip308100541998	1	3	item103015110411	138	1	item108100102209	80	1	item108100103254	40	1		0	0
9309110541998	4		0	9	8007	equip309110541998	1	1	300000	equip309100541998	1	3	item103015110411	138	1	item108100102209	80	1	item108100103254	40	1		0	0
9310110541998	4		0	9	8008	equip310110541998	1	1	300000	equip310100541998	1	3	item103015110411	138	1	item108100102209	80	1	item108100103254	40	1		0	0
9307110430999	4	item9307090430999	3	9	8009	equip307110443999	1	1	150000	equip307100443999	1	3	item103015110305	35	1	item108100103254	12	1	item108100102209	30	1		0	0
9309110430999	4	item9310090430999	3	9	8012	equip310110443999	1	1	150000	equip310100443999	1	3	item103015110305	35	1	item108100103254	12	1	item108100102209	30	1		0	0
9310110430999	4	item9308090430999	3	9	8010	equip308110443999	1	1	150000	equip308100443999	1	3	item103015110305	46	1	item108100103254	18	1	item108100102209	68	1		0	0
9308110430999	4	item9309090430999	3	9	8011	equip309110443999	1	1	150000	equip309100443999	1	3	item103015110305	46	1	item108100103254	18	1	item108100102209	68	1		0	0
130000001152	5		0	0	0	item130000001152	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000001172	5		0	0	0	item130000001172	1	1	300000	item137000000001	15	1	item137000000002	15	1	item137000000003	3	1	item137000000004	15	1	item137000000005	3	1
130000001173	5		0	0	0	item130000001173	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000001174	5		0	0	0	item130000001174	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000001175	5		0	0	0	item130000001175	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000001252	5		0	0	0	item130000001252	1	1	300000	item137000000001	40	1	item137000000002	40	1	item137000000003	8	1	item137000000004	40	1	item137000000005	8	1
130000001301	5		0	0	0	item130000001301	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000001351	5		0	0	0	item130000001351	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000001353	5		0	0	0	item130000001353	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000001372	5		0	0	0	item130000001372	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000001352	5		0	0	0	item130000001352	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000001371	5		0	0	0	item130000001371	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000001373	5		0	0	0	item130000001373	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000001375	5		0	0	0	item130000001375	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000001376	5		0	0	0	item130000001376	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000001377	5		0	0	0	item130000001377	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000002152	5		0	0	0	item130000002152	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000002171	5		0	0	0	item130000002171	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000002172	5		0	0	0	item130000002172	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000002173	5		0	0	0	item130000002173	1	1	300000	item137000000001	15	1	item137000000002	15	1	item137000000003	3	1	item137000000004	15	1	item137000000005	3	1
130000002175	5		0	0	0	item130000002175	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000002252	5		0	0	0	item130000002252	1	1	300000	item137000000001	40	1	item137000000002	40	1	item137000000003	8	1	item137000000004	40	1	item137000000005	8	1
130000002301	5		0	0	0	item130000002301	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000002351	5		0	0	0	item130000002351	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000002353	5		0	0	0	item130000002353	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000002371	5		0	0	0	item130000002371	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000002352	5		0	0	0	item130000002352	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000002372	5		0	0	0	item130000002372	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000002373	5		0	0	0	item130000002373	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000003152	5		0	0	0	item130000003152	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000003171	5		0	0	0	item130000003171	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000003172	5		0	0	0	item130000003172	1	1	300000	item137000000001	15	1	item137000000002	15	1	item137000000003	3	1	item137000000004	15	1	item137000000005	3	1
130000003173	5		0	0	0	item130000003173	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000003174	5		0	0	0	item130000003174	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000003252	5		0	0	0	item130000003252	1	1	300000	item137000000001	40	1	item137000000002	40	1	item137000000003	8	1	item137000000004	40	1	item137000000005	8	1
130000003301	5		0	0	0	item130000003301	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000003351	5		0	0	0	item130000003351	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000003353	5		0	0	0	item130000003353	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000003372	5		0	0	0	item130000003372	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000003352	5		0	0	0	item130000003352	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000003371	5		0	0	0	item130000003371	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000003373	5		0	0	0	item130000003373	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000003375	5		0	0	0	item130000003375	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000004152	5		0	0	0	item130000004152	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000004171	5		0	0	0	item130000004171	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000004172	5		0	0	0	item130000004172	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000004173	5		0	0	0	item130000004173	1	1	300000	item137000000001	15	1	item137000000002	15	1	item137000000003	3	1	item137000000004	15	1	item137000000005	3	1
130000004174	5		0	0	0	item130000004174	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000004252	5		0	0	0	item130000004252	1	1	300000	item137000000001	40	1	item137000000002	40	1	item137000000003	8	1	item137000000004	40	1	item137000000005	8	1
130000004353	5		0	0	0	item130000004353	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000004372	5		0	0	0	item130000004372	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000004373	5		0	0	0	item130000004373	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000004301	5		0	0	0	item130000004301	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000004351	5		0	0	0	item130000004351	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000004352	5		0	0	0	item130000004352	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000004371	5		0	0	0	item130000004371	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000004375	5		0	0	0	item130000004375	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000005152	5		0	0	0	item130000005152	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000005171	5		0	0	0	item130000005171	1	1	300000	item137000000001	15	1	item137000000002	15	1	item137000000003	3	1	item137000000004	15	1	item137000000005	3	1
130000005172	5		0	0	0	item130000005172	1	1	300000	item137000000001	15	1	item137000000002	15	1	item137000000003	3	1	item137000000004	15	1	item137000000005	3	1
130000005173	5		0	0	0	item130000005173	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000005175	5		0	0	0	item130000005175	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000005252	5		0	0	0	item130000005252	1	1	300000	item137000000001	40	1	item137000000002	40	1	item137000000003	8	1	item137000000004	40	1	item137000000005	8	1
130000005301	5		0	0	0	item130000005301	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000005351	5		0	0	0	item130000005351	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000005353	5		0	0	0	item130000005353	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000005373	5		0	0	0	item130000005373	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000005352	5		0	0	0	item130000005352	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000005371	5		0	0	0	item130000005371	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000005372	5		0	0	0	item130000005372	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000005375	5		0	0	0	item130000005375	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000006152	5		0	0	0	item130000006152	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000006252	5		0	0	0	item130000006252	1	1	300000	item137000000001	40	1	item137000000002	40	1	item137000000003	8	1	item137000000004	40	1	item137000000005	8	1
130000006301	5		0	0	0	item130000006301	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000006352	5		0	0	0	item130000006352	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000006353	5		0	0	0	item130000006353	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000007152	5		0	0	0	item130000007152	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000007171	5		0	0	0	item130000007171	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000007172	5		0	0	0	item130000007172	1	1	300000	item137000000001	15	1	item137000000002	15	1	item137000000003	3	1	item137000000004	15	1	item137000000005	3	1
130000007173	5		0	0	0	item130000007173	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000007174	5		0	0	0	item130000007174	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000007252	5		0	0	0	item130000007252	1	1	300000	item137000000001	40	1	item137000000002	40	1	item137000000003	8	1	item137000000004	40	1	item137000000005	8	1
130000007301	5		0	0	0	item130000007301	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000007351	5		0	0	0	item130000007351	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000007353	5		0	0	0	item130000007353	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000007352	5		0	0	0	item130000007352	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000007371	5		0	0	0	item130000007371	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000007372	5		0	0	0	item130000007372	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000008152	5		0	0	0	item130000008152	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000008171	5		0	0	0	item130000008171	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000008172	5		0	0	0	item130000008172	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000008173	5		0	0	0	item130000008173	1	1	300000	item137000000001	15	1	item137000000002	15	1	item137000000003	3	1	item137000000004	15	1	item137000000005	3	1
130000008174	5		0	0	0	item130000008174	1	1	300000	item137000000001	30	1	item137000000002	30	1	item137000000003	6	1	item137000000004	30	1	item137000000005	6	1
130000008252	5		0	0	0	item130000008252	1	1	300000	item137000000001	40	1	item137000000002	40	1	item137000000003	8	1	item137000000004	40	1	item137000000005	8	1
130000008301	5		0	0	0	item130000008301	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000008351	5		0	0	0	item130000008351	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000008353	5		0	0	0	item130000008353	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000008352	5		0	0	0	item130000008352	1	1	300000	item137000000001	20	1	item137000000002	20	1	item137000000003	4	1	item137000000004	20	1	item137000000005	4	1
130000008372	5		0	0	0	item130000008372	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000008373	5		0	0	0	item130000008373	1	1	300000	item137000000001	10	1	item137000000002	10	1	item137000000003	2	1	item137000000004	10	1	item137000000005	2	1
130000040303	5		0	0	0	item130000040303	1	1	300000	item137000000001	25	1	item137000000002	25	1	item137000000003	5	1	item137000000004	25	1	item137000000005	5	1
