特效编号	特效分类	特效优先级	对象绑点	对象的对象绑点	缩放方式	缩放比例	持续特效资源	持续特效时间	特效消失方式	特效消失开始时间点	旋转角偏移	是否使用固定旋转角偏移	固定旋转角偏移	偏移位置	是否头顶UI特效	是否普攻特效	持续特效是否循环播放	链接方式	自适应屏幕尺寸缩放	特效音效	阵营变色特效
10351	1	100	0	0	0		eff_contract_yh4	10000.000000	0	0.000000								0	0		0
10352	1	100	0	0	0		eff_contract_yh5	10000.000000	0	0.000000								0	0		0
10353	1	100	0	0	0		eff_contract_yh6	10000.000000	0	0.000000								0	0		0
10354	1	100	0	0	0		eff_contract_yh7	10000.000000	0	0.000000								0	0		0
10355	1	100	0	0	0		eff_contract_yh8	10000.000000	0	0.000000								0	0		0
10356	1	100	0	0	0		eff_contract_yh1	10000.000000	0	0.000000								0	0		0
10357	1	100	0	0	0		eff_ui_fuli_jijin	10000.000000	0	0.000000							1	0	0		0
10358	1	100	0	0	0		eff_treasurehunt_1	10000.000000	0	0.000000							1	0	0		0
10359	1	100	0	0	0	1.1,1.1,1.1	chenghaoditu_ziyouzhiyi_left	10000.000000	0	0.000000								0	0		0
10360	1	100	0	0	0	1.1,1.1,1.1	chenghaoditu_ziyouzhiyi_right	10000.000000	0	0.000000								0	0		0
11000	1	100	0	0	0		soldierlight_orange	10000.000000	0	0.000000								0	0		0
11001	1	100	0	0	0		soldierlight_golden	10000.000000	0	0.000000								0	0		0
11002	1	100	0	0	0		soldierlight_purple	10000.000000	0	0.000000								0	0		0
11003	1	100	0	0	0		soldierlight_white	10000.000000	0	0.000000								0	0		0
11004	1	100	0	0	0		soldier_feather_purple	6.000000	0	0.000000								0	0		0
11005	1	100	0	0	0		soldier_feather_golden	6.000000	0	0.000000								0	0		0
11006	1	100	0	0	0		soldier_feather_orange	6.000000	0	0.000000								0	0		0
11007	1	100	0	0	0		soldier_telepathy_spirit	1.000000	0	0.000000								0	0		0
11008	1	999	0	0	0		effect_herokillstarscene	10000.000000	0	0.000000							1	0	0		0
11009	9	100	14	0	0		effect_buff_fire	10000.000000	0	0.000000							1	0	0		0
11010	1	100	0	0	0		xingzhu_baodian_hudie	2.000000	0	0.000000								0	0		0
11011	1	100	0	0	0		xingzhu_xian	10000.000000	0	0.000000							1	0	0		0
11012	1	100	0	0	0		digroad_digeffect	0.700000	0	0.000000								0	0		0
11013	1	100	0	0	0		digroad_dreamgezi1	1.000000	0	0.000000								0	0		0
11014	1	100	0	0	0		digroad_pintu1	1.000000	0	0.000000								0	0		0
11015	1	100	0	0	0		digroad_pintu2	1.000000	0	0.000000								0	0		0
11016	1	100	0	0	0		digroad_stairs1	1.000000	0	0.000000								0	0		0
11017	1	999	0	0	0		scene_eff20020	10000.000000	0	0.000000							1	0	0		0
11018	1	100	0	0	0		ui_ljczeff01	10000.000000	0	0.000000							1	0	0		0
11019	3	100	0	0	1	2,2,2	effect_jiantou	999999.000000	0	0.000000							1	0	0		0
11020	1	100	0	0	0		ui_subspace_battle_eff001	10000.000000	0	0.000000								0	0		0
11021	1	100	0	0	0		ui_subspace_battle_eff002	10000.000000	0	0.000000								0	0		0
11022	1	100	0	0	0		ui_soulmedal_001	0.700000	0	0.000000								0	0		0
11023	1	100	0	0	1	0.8,0.8,0.8	ui_soulmedal_002	10000.000000	0	0.000000								0	0		0
11024	1	100	0	0	0		ui_soulmedal_003	0.600000	0	0.000000								0	0		0
11025	1	100	0	0	0		ui_soulmedal_004	10000.000000	0	0.000000								0	0		0
11026	1	100	0	0	1	1.5,1.5,1.5	eff_ui_talent_open	1.500000	0	0.000000								0	0		0
11027	1	100	0	0	0			0.000000	0	0.000000								0	0		0
11028	1	100	0	0	0		badge_line01	10000.000000	0	0.000000								0	0		0
11029	1	100	0	0	0			0.000000	0	0.000000								0	0		0
11030	1	100	0	0	0		badge_line02	10000.000000	0	0.000000								0	0		0
11031	1	100	0	0	0		badge_ring01	10000.000000	0	0.000000								0	0		0
11032	1	100	0	0	0		badge_ring01_bg	10000.000000	0	0.000000								0	0		0
11033	1	100	0	0	0		ui_badge_switch02	3.000000	0	0.000000								0	0		0
11034	1	100	0	0	0		ui_badge_switch01	3.000000	0	0.000000								0	0		0
11035	1	100	0	0	0		ui_engrave_effect_level1	10000.000000	0	0.000000								0	0		0
11036	1	100	0	0	0		ui_engrave_effect_level2	10000.000000	0	0.000000								0	0		0
11037	1	100	0	0	0		ui_engrave_effect_level3	10000.000000	0	0.000000								0	0		0
11038	1	100	0	0	0		jewel_levelup	1.500000	0	0.000000								0	0		0
11039	1	100	0	0	0		xingzhu_baodian_hudie	2.000000	0	0.000000								0	0		0
11040	1	100	0	0	0		ui_soulequipbubble_00	10000.000000	0	0.000000							1	0	0		0
11041	1	100	0	0	0		ui_soulequipbubble_02	10000.000000	0	0.000000							1	0	0		0
11042	1	100	0	0	0		ui_soulequipbubble_03	10000.000000	0	0.000000							1	0	0		0
11043	1	100	0	0	0		ui_soulequipbubble_04	10000.000000	0	0.000000							1	0	0		0
11044	1	100	0	0	0		ui_soulequipbubble_05	10000.000000	0	0.000000							1	0	0		0
11045	1	100	0	0	0		ui_soulequip_upgrade_bg	500.000000	0	0.000000								0	0		0
11046	1	100	0	0	0		ui_soulequip_upgrade_fail	1.200000	0	0.000000								0	0		0
11047	1	100	0	0	0		ui_soulequip_upgrade_success	1.000000	0	0.000000								0	0		0
11048	1	100	0	0	0		ui_soulequip_upgrade_bg	2.500000	0	0.000000								0	0		0
11049	1	100	0	0	0		ui_soulequip_upgrade_bg_ed	1.500000	0	0.000000								0	0		0
11050	1	100	0	0	0		ui_soulequipbubble_choose	10000.000000	0	0.000000								0	0		0
11051	1	100	0	0	0		ui_soulequip_bg_male	10000.000000	0	0.000000								0	0		0
11052	1	100	0	0	0		ui_soulequip_bg_female	10000.000000	0	0.000000								0	0		0
11053	1	100	0	0	0		ui_soldierequip_create01	1.000000	0	0.000000								0	0		0
11054	1	100	0	0	0		ui_soldierequip_create02	10000.000000	0	0.000000								0	0		0
11055	1	100	0	0	0		ui_soldierbook_upgrade	10000.000000	0	0.000000								0	0		0
11056	1	100	0	0	0		magictransfer_magic_replace	0.800000	0	0.000000								0	0		0
11057	1	100	0	0	0		eff_levelup_ball	9999.000000	0	0.000000								0	0		0
11058	1	100	0	0	0		eff_leveup_exp	9999.000000	0	0.000000								0	0		0
20000	10	100	0	0	1		m001_skill01_disappear	1.000000	0	0.000000								0	0		0
20001	11	100	3	0	1		m001_skill02_jubao	0.300000	0	0.000000								0	0		0
20002	10	100	3	0	1	2.5,2.5,2.5	m001_skill02	10000.000000	0	0.000000								0	0		0
20003	10	100	0	0	1		m001_skill02_bao	1.000000	0	0.000000								0	0		0
20004	12	100	0	0	0		m004_atk01	10000.000000	2	0.000000								0	0	0,408	0
20005	12	100	2	0	1		m004_atk01_hit	1.000000	0	0.000000								0	0		0
20006	12	100	0	0	1		m002_atk01	0.300000	0	0.000000								0	0		0
20007	12	100	2	0	1		m002_atk01_hit	0.500000	0	0.000000								0	0		0
20012	12	100	0	0	1		m010_atk01_t1	1.000000	0	0.000000								0	0		0
20013	10	100	0	0	1		m010_skill01_t1	3.000000	0	0.000000								0	0		0
20014	10	100	0	0	1		m010_skill02_t1	2.000000	0	0.000000								0	0		0
20015	10	100	0	0	1		m010_skill02_decal_t1	2.000000	0	0.000000								0	0		0
20016	10	100	0	0	1		m010_skill02_decal_t1_warning	2.000000	0	0.000000								0	0		0
20017	12	100	0	0	1		m009_atk01	1.500000	0	0.000000								0	0		0
20018	10	100	0	0	0		m009_skill01_floor	20.000000	0	0.000000								0	0		0
20019	11	100	2	0	1		m009_skill01_hit	0.500000	0	0.000000								0	0		0
20020	10	100	5	0	1		m009_skill01_line	2.000000	0	0.000000								0	0		0
20021	10	100	0	0	1		m009_skill02	2.200000	0	0.000000								0	0		0
20022	11	100	0	0	1		m002_skill01_dun	10000.000000	0	0.000000								0	0		0
20023	11	100	0	0	1		m002_skill01_nodun	1.000000	0	0.000000								0	0		0
20024	10	100	0	0	1		m002_skill02_down	1.000000	0	0.000000								0	0		0
20025	10	100	0	0	1		m002_skill02_up	1.000000	0	0.000000								0	0		0
20026	10	100	0	0	1		m004_skill01	2.000000	0	0.000000								0	0		0
20027	11	100	0	0	1		m003_atk01	0.700000	0	0.000000								0	0		0
20028	12	100	2	0	1		m003_atk01_hit	0.700000	0	0.000000								0	0		0
20029	10	100	0	0	1		m003_skill01	16.000000	1	14.000000								0	0		0
20030	11	100	0	0	1		m006_atk01	1.000000	0	0.000000								0	0		0
20031	12	100	2	0	1		m006_hit	0.600000	0	0.000000								0	0		0
20032	10	100	0	0	1		m006_skill01	1.000000	0	0.000000								0	0		0
20033	11	100	53	0	1		m006_skill02_dun	10000.000000	0	0.000000								0	0		0
20034	11	100	53	0	1		m006_skill02_nodun	1.000000	0	0.000000								0	0		0
20035	11	100	0	0	1		m006_spec01	3.000000	0	0.000000								0	0		0
20036	12	100	0	0	0		m005_atk01	0.500000	0	0.000000								0	0		0
20037	12	100	2	0	1		m005_hit	1.000000	0	0.000000								0	0		0
20038	12	200	0	0	0		m007_atk01	10000.000000	2	0.000000								0	0		0
20039	12	200	2	0	1		m007_atk01_hit	1.000000	0	0.000000								0	0		0
20040	10	200	11	0	1		m007_skill02_steam	1.500000	0	0.000000								0	0		0
20041	10	200	0	0	0		m007_skill02_qiu	10000.000000	2	0.000000								0	0		0
20042	11	200	2	0	1		m007_skill02_hit	1.500000	0	0.000000								0	0		0
20043	10	200	11	0	0		m007_spec01	3.000000	0	0.000000								0	0		0
20044	10	200	0	0	1		m007_spec01_di	3.000000	0	0.000000								0	0		0
20045	10	200	0	0	1	2,2,2	m007_atk01	10000.000000	2	0.000000								0	0		0
20046	10	200	0	0	0		q501_ju	1.000000	0	0.000000								0	0		0
20047	10	200	0	0	0		q501_dandao	10000.000000	0	0.000000								0	0		0
20048	10	200	0	0	0		q501_arrow	10000.000000	0	0.000000								0	0		0
20049	10	200	0	0	0		m007_skill01_hit	1.000000	0	0.000000								0	0		0
20050	12	100	0	0	1		m014_atk01	0.200000	0	0.000000								0	0		0
20051	10	100	0	0	1		m014_skill01	1.300000	0	0.000000								0	0		0
20052	12	100	2	0	0		m014_atk01_hit	0.200000	0	0.000000								0	0		0
20053	12	100	2	0	1		m012_atk01_hit	0.200000	0	0.000000								0	0		0
20054	12	100	0	0	1		m012_atk01	0.300000	0	0.000000								0	0		0
20055	12	100	0	0	1		m015_atk01	10000.000000	0	0.000000								0	0		0
20056	12	100	2	0	1		m015_atk01_hit	0.500000	0	0.000000								0	0		0
20057	12	100	0	0	1		m016_atk01	1.000000	0	0.000000								0	0		0
20058	12	100	2	0	1		m016_atk01_hit	0.500000	0	0.000000								0	0		0
20059	12	100	0	0	0		m019_atk01	1000.000000	2	0.000000								0	0		0
20060	12	100	2	0	1		m019_atk01_hit	0.600000	0	0.000000								0	0		0
20061	12	100	0	0	0		m013_atk01	1.000000	0	0.000000								0	0		0
20062	12	100	2	0	0		m013_atk01_hit	1.000000	0	0.000000								0	0		0
20063	12	200	2	0	0		m904_atk01_hit	1.000000	0	0.000000								0	0		0
20064	10	200	0	0	0		m904_skill01	2.000000	0	0.000000								0	0		0
20065	10	200	0	0	0		m904_skill02_mis	10000.000000	2	0.000000								0	0		0
20066	12	200	0	0	1		m905_atk01	1.500000	0	0.000000								0	0		0
20067	12	200	2	0	0		m905_atk01_hit	1.000000	0	0.000000								0	0		0
20068	10	200	0	0	1		m905_skill01	10000.000000	2	0.000000								0	0		0
20069	10	200	0	0	0		m905_skill02	4.000000	0	0.000000								0	0		0
20070	12	100	2	0	1		m020_atk01_hit	1.000000	0	0.000000								0	0		0
20071	10	100	0	0	0		m020_skill01	3.000000	0	0.000000								0	0		0
20072	12	200	0	0	0		m906_atk01	1.000000	0	0.000000								0	0		0
20073	12	200	2	0	0		m906_atk01_hit	1.000000	0	0.000000								0	0		0
20074	10	200	0	0	0		m906_skill01	2.000000	0	0.000000								0	0		0
20075	10	200	0	0	0		m906_skill01_mis	10000.000000	2	0.000000								0	0		0
20076	10	200	12	0	0		m906_skill02	3.500000	0	0.000000								0	0		0
20077	12	200	2	0	0		m907_atk01_hit	1.000000	0	0.000000								0	0		0
20078	12	200	0	0	0		m907_atk01	1.000000	0	0.000000								0	0		0
20079	10	200	0	0	0		m907_skill01	2.500000	0	0.000000								0	0		0
20080	10	200	0	0	0		m907_skill02	3.000000	0	0.000000								0	0		0
20081	12	100	0	0	1		m038_atk01	1.000000	0	0.000000								0	0		0
20082	14	100	0	0	1		m038_die	1.500000	0	0.000000								0	0		0
20083	12	100	0	0	1		m021_atk01	1.000000	0	0.000000								0	0		0
20084	12	100	0	0	1		m022_atk01	10000.000000	2	0.000000								0	0		0
20085	12	100	2	0	1		m022_atk01_hit	1.000000	0	0.000000								0	0		0
20086	12	100	0	0	1		m023_atk01	1.000000	0	0.000000								0	0		0
20087	12	100	2	0	1		m023_atk01_hit	1.000000	0	0.000000								0	0		0
20088	12	100	0	0	1		m024_atk01_ju	0.600000	0	0.000000								0	0		0
20089	12	100	0	0	1		m024_atk01	10000.000000	2	0.000000								0	0		0
20090	12	100	2	0	1		m024_atk01_hit	1.000000	0	0.000000								0	0		0
20091	12	100	0	0	1		m025_atk01	10000.000000	2	0.000000								0	0		0
20092	12	100	2	0	1		m025_atk01_hit	1.000000	0	0.000000								0	0		0
20093	12	100	0	0	1		m026_atk01	2.000000	0	0.000000								0	0		0
20094	12	100	0	0	1		m027_atk01_water	10000.000000	2	0.000000								0	0		0
20095	12	100	16	2	0		m027_atk01_light	0.300000	0	0.000000								0	0		0
20096	12	100	2	0	1		m027_hit_water	1.000000	0	0.000000								0	0		0
20097	12	100	2	0	1		m027_hit_light	1.000000	0	0.000000								0	0		0
20098	12	200	0	0	1		m908_atk01	1.000000	0	0.000000								0	0		0
20099	10	200	0	0	1		m908_skill01	10000.000000	0	0.000000								0	0		0
20100	10	200	0	0	1		m908_skill02_pp	10000.000000	2	0.000000								0	0		0
20101	11	200	2	0	1		m908_skill02_hit	1.000000	0	0.000000								0	0		0
20102	10	200	0	0	1		m909_atk01	10000.000000	2	0.000000								0	0		0
20103	11	200	2	0	1		m909_atk01_hit	1.000000	0	0.000000								0	0		0
20104	10	200	0	0	1		m909_tiao	1.500000	0	0.000000								0	0		0
20105	10	200	0	0	1		m909_skill02	1.000000	0	0.000000								0	0		0
20106	12	200	0	0	1		m911_atk01	1.000000	0	0.000000								0	0		0
20107	10	200	0	0	1		m911_skill01	2.000000	0	0.000000								0	0		0
20108	10	200	0	0	1		m911_skill02	2.300000	0	0.000000								0	0		0
20109	10	200	0	0	1		m913_skill02_dandao	10000.000000	2	0.000000								0	0		0
20110	11	200	2	0	1		m913_skill02_hit	1.000000	0	0.000000								0	0		0
20111	10	200	0	0	1		m912_skill02_dandao	10000.000000	2	0.000000								0	0		0
20112	11	200	0	0	1		m912_skill02_hit	1.000000	0	0.000000								0	0		0
20113	10	200	0	0	1		m914_skill02	2.000000	0	0.000000								0	0		0
20114	12	100	0	0	1		m046_atk01	1.500000	0	0.000000								0	0		0
20115	12	100	2	0	1		m046_atk01_hit	1.500000	0	0.000000								0	0		0
20116	12	100	0	0	1		m047_atk01	1.500000	0	0.000000								0	0		0
20117	12	100	2	0	1		m047_atk01_hit	1.500000	0	0.000000								0	0		0
20118	12	100	0	0	1		m048_atk01	10000.000000	2	0.000000								0	0		0
20119	12	100	2	0	1		m048_atk01_hit	1.500000	0	0.000000								0	0		0
20120	12	100	0	0	1		m049_atk01	1.000000	0	0.000000								0	0		0
20121	12	100	2	0	1		m049_atk01_hit	1.000000	0	0.000000								0	0		0
20122	10	100	19	19	1		m049_skill01	10000.000000	0	0.000000								0	0		0
20123	12	100	0	0	1		m050_atk01	10000.000000	2	0.000000								0	0		0
20124	12	100	2	0	1		m050_atk01_hit	1.500000	0	0.000000								0	0		0
20125	10	100	0	0	1		m050_skill01	2.000000	0	0.000000								0	0		0
20126	10	100	0	0	1		m049_skill01_hand	1.500000	0	0.000000								0	0		0
20127	10	100	0	0	1		m050_skill02	10000.000000	0	0.000000								0	0		0
20128	11	100	2	0	1		m050_skill02_hit	10000.000000	0	0.000000								0	0		0
20129	10	100	17	0	1		m050_skill02_wuqi	4.500000	0	0.000000								0	0		0
20130	10	100	0	0	1		m050_skill02_baodian	1.000000	0	0.000000								0	0		0
20131	10	100	0	0	1		m050_spec01	4.000000	0	0.000000								0	0		0
20132	15	100	18	0	1		m050_spec01_xuanwo	10000.000000	0	0.000000							1	0	0		0
20133	10	200	0	0	0		g518_ju	1.000000	0	0.000000								0	0		0
20134	10	200	0	0	0		g518_dandao	10000.000000	0	0.000000								0	0		0
20135	10	200	0	0	0		effect_m904_hit	1.500000	0	0.000000								0	0		0
20136	10	200	7	0	0		effect_m904_skill	10000.000000	0	0.000000							1	0	0		0
20137	10	100	0	0	1		effect_m001_skill	2.500000	0	0.000000								0	0		0
20138	10	100	0	0	1		effect_m001_hit	10000.000000	0	0.000000							1	0	0		0
20139	10	100	0	0	1		effect_m012_hit	10000.000000	0	0.000000								0	0		0
20140	10	100	0	0	0		effect_m012_skill	1.500000	0	0.000000							1	0	0		0
20141	10	100	0	0	0		effect_m012_hit_shuye	1.500000	0	0.000000								0	0		0
20142	10	100	0	0	1		effect_m908_skill	1.500000	0	0.000000								0	0		0
20143	10	100	14	0	1		effect_m908_hit	10000.000000	0	0.000000							1	0	0		0
20144	10	100	0	0	1		effect_m015_skill	1.500000	0	0.000000								0	0		0
20145	11	100	6	0	1		effect_m015_hit	10000.000000	0	0.000000							1	0	0		0
20146	12	100	2	0	1		m028_atk01_hit	1.000000	0	0.000000								0	0		0
20147	10	100	0	0	1		m028_skill01	10000.000000	0	0.000000							1	0	0		0
20148	12	100	1	0	1		m029_atk01_jiao	1.000000	0	0.000000								0	0		0
20149	12	100	2	0	1		m029_atk01_hit	1.000000	0	0.000000								0	0		0
20150	12	100	1	2	1		m029_atk01_shandian	0.200000	0	0.000000								0	0		0
20151	12	100	2	0	1		m030_atl01_hit	1.000000	0	0.000000								0	0		0
20152	12	100	0	0	1		m030_akt01	10000.000000	2	0.000000							1	0	0		0
20153	15	100	22	0	1		m031_shandian	10000.000000	0	0.000000							1	0	0		0
20154	12	100	0	0	1		m031_atk01	1.000000	0	0.000000								0	0		0
20155	12	100	2	0	1		m031_atk01_hit	1.000000	0	0.000000								0	0		0
20156	12	200	0	0	1		m918_atk01	1.000000	0	0.000000								0	0		0
20157	12	200	2	0	1		m918_atk01_hit	1.000000	0	0.000000								0	0		0
20158	10	200	0	0	1		m918_skill01	0.500000	0	0.000000								0	0		0
20159	10	200	15	0	1		m918_sklill01_tuowei	2.000000	0	0.000000								0	0		0
20160	11	200	0	0	1		m918_skill01_hit	1.000000	0	0.000000								0	0		0
20161	10	200	7	0	1		m918_sklii02	10000.000000	0	0.000000							1	0	0		0
20162	11	200	3	2	1		m919_atk01	0.200000	0	0.000000								0	0		0
20163	11	200	3	0	1		m919_atk01_hand	1.000000	0	0.000000								0	0		0
20164	12	200	2	0	1		m919_atk01_hit	1.000000	0	0.000000								0	0		0
20165	10	200	0	0	1		m919_skill01	1.500000	0	0.000000								0	0		0
20166	10	200	15	0	1		m919_skill01_spine	1.500000	0	0.000000								0	0		0
20167	11	200	0	0	1		m919_sklii01_hit	0.500000	0	0.000000								0	0		0
20168	11	100	0	0	1		m032_atk01	0.800000	0	0.000000								0	0		0
20169	12	100	2	0	1		m032_atk01_hit01	0.500000	0	0.000000								0	0		0
20170	12	100	2	0	1		m032_atk01_hit02	0.500000	0	0.000000								0	0		0
20171	15	100	15	0	1		m032_steam	10000.000000	0	0.000000							1	0	0		0
20172	12	200	0	0	1		m915_atk01	0.600000	0	0.000000								0	0		0
20173	12	200	2	0	1		m915_atk01_hit	0.700000	0	0.000000								0	0		0
20174	10	200	0	0	1		m915_skill01	2.500000	0	0.000000								0	0		0
20175	10	200	0	0	1		m915_skill02	3.000000	0	0.000000								0	0		0
20176	12	200	0	0	1		m916_atk01	10000.000000	0	0.000000							1	0	0		0
20177	10	200	6	0	1		m916_atk01_yinlei	10000.000000	0	0.000000							1	0	0		0
20178	10	200	0	0	1		m916_skill01_body	1.900000	0	0.000000								0	0		0
20179	10	200	0	0	1		m916_skill01	1.100000	0	0.000000								0	0		0
20180	12	200	0	0	1		m033_atk01	0.650000	0	0.000000								0	0		0
20181	12	100	2	0	1		m033_atk01_hit	0.600000	0	0.000000								0	0		0
20182	12	200	0	0	1		m917_atk01	10000.000000	0	0.000000							1	0	0		0
20183	12	200	2	0	1		m917_atk01_hit	0.600000	0	0.000000								0	0		0
20184	15	200	20	0	1		m917_staff	10000.000000	0	0.000000							1	0	0		0
20185	10	200	0	0	1		m917_skill01	1.500000	0	0.000000								0	0		0
20186	10	200	0	0	1		m917_skill01_luolei	0.600000	0	0.000000								0	0		0
20187	10	200	20	0	1		m917_skill02_tuowei	10000.000000	0	0.000000				2,0,0			1	0	0		0
20188	10	200	0	0	1		m917_skill02_qiu	10000.000000	0	0.000000							1	0	0		0
20189	10	100	0	0	1	0.5,0.5,0.5	effect_fazheng	10000.000000	0	0.000000							1	0	0		0
20190	10	100	0	0	1		m048_skill01	10000.000000	0	0.000000							1	0	0		0
20191	10	200	20	0	1		m917_spec_staff	10000.000000	0	0.000000							1	0	0		0
20192	10	200	0	0	1		m917_spec	3.000000	0	0.000000								0	0		0
20193	10	200	0	0	1		m918_skill01_shandian	0.500000	0	0.000000								0	0		0
20194	10	200	7	0	1		m918_spec01_hand	10000.000000	0	0.000000							1	0	0		0
20195	10	200	8	0	1		m918_spec01_hand	10000.000000	0	0.000000							1	0	0		0
20196	10	200	0	0	1		m918_spec01	2.000000	0	0.000000								0	0		0
20197	10	200	19	19	1		m030_skill01	10000.000000	0	0.000000							1	0	0		0
20198	10	200	19	19	1		m919_skill02	10000.000000	0	0.000000							1	0	0		0
20199	10	200	23	0	1		m919_spec01_wuqi	2.000000	0	0.000000								0	0		0
20200	10	200	0	0	1		m919_spec01	2.500000	0	0.000000								0	0		0
20201	12	100	0	0	1		m035_atk01_1	1.000000	0	0.000000								0	0		0
20202	12	100	2	0	1		m035_atk01_2	1.500000	0	0.000000								0	0		0
20203	12	100	0	0	1		m036_atk01_1	0.500000	0	0.000000								0	0		0
20204	12	100	2	0	1		m036_atk01_2	0.500000	0	0.000000								0	0		0
20205	12	200	0	0	1		n900_atk01	0.800000	0	0.000000								0	0		0
20206	12	200	2	0	1		n900_atk01_hit	0.800000	0	0.000000								0	0		0
20207	10	200	0	0	1		n900_skill02	6.000000	0	0.000000								0	0		0
20208	10	200	10	0	1		n900_skill02_trail	1.500000	0	0.000000								0	0		0
20209	10	200	0	0	1		n900_skill01	10000.000000	0	0.000000								0	0		0
20210	10	200	0	0	1		n900_skill03_wuqi	4.500000	0	0.000000								0	0		0
20211	10	200	0	0	1		n900_skill03	5.000000	0	0.000000								0	0		0
20212	11	200	2	0	1		n900_skill03_hit	1.500000	0	0.000000								0	0		0
20213	10	200	0	0	1		n900_skill03_daoguang	4.000000	0	0.000000								0	0		0
20214	12	100	0	0	1		m039_atk01	1.000000	0	0.000000								0	0		0
20215	12	100	2	0	1		m039_atk01_hit	1.000000	0	0.000000								0	0		0
20216	12	100	0	0	1		m040_atk01	2.000000	0	0.000000								0	0		0
20217	12	100	2	0	1		m040_atk01_hit	1.000000	0	0.000000								0	0		0
20218	12	100	0	0	1		m040_atk01_zidan	10000.000000	2	0.000000							1	0	0		0
20219	12	100	0	0	1		m041_atk01	10000.000000	2	0.000000							1	0	0		0
20220	12	100	2	0	1		m041_atk01_hit	1.000000	0	0.000000								0	0		0
20221	12	100	0	0	1		m042_atk01	1.500000	0	0.000000								0	0		0
20222	10	100	0	0	1		m042_skill01	1.000000	0	0.000000								0	0		0
20223	11	100	2	0	1		m042_skill01_hit	1.000000	0	0.000000								0	0		0
20224	12	100	0	0	1		m043_atk01	1.000000	0	0.000000								0	0		0
20225	12	100	2	0	1		m043_atk01_hit	1.000000	0	0.000000								0	0		0
20226	12	200	2	0	1		m923_atk01_hit	1.000000	0	0.000000								0	0		0
20227	12	200	0	0	1		m923_skill01_hit	1.500000	0	0.000000								0	0		0
20228	10	200	32	0	1		m923_skill02_dianran	10000.000000	0	0.000000							1	0	0		0
20229	10	200	0	0	1		m923_skill02	1.000000	0	0.000000								0	0		0
20230	10	200	33	0	1		m923_spec01_hand	2.500000	0	0.000000								0	0		0
20231	10	200	0	0	1		m923_spec01_zhadan	3.500000	0	0.000000								0	0		0
20232	10	200	0	0	1		m923_spec01_chuxian	1.000000	0	0.000000								0	0		0
20233	10	200	0	0	1		m923_spec01	5.000000	0	0.000000								0	0		0
20234	12	200	2	0	1		m924_atk01	1.000000	0	0.000000								0	0		0
20235	10	200	1	0	1		m924_skill01	5.000000	0	0.000000								0	0		0
20236	11	200	2	0	1		m924_skill01_hit	0.500000	0	0.000000								0	0		0
20237	10	200	14	0	1		m924_skill02	10000.000000	0	0.000000							1	0	0		0
