NPC编号	对象类型	名称	头像	描述	精灵品质	动作集	模型编号	魔灵蛋裂开模型	圆柱高度	圆柱半径	UI界面模型倍数	UI界面模型位置	UI界面模型角度	场景模型倍数	属性值ID	常驻美术特效	奔跑音效	重生魔灵	原型魔灵	孵化时间	升级每点经验价格	可骑乘人数	骑乘动作集	骑乘玩家名字偏移	AI信息	交互培养经验	动作ID	种族编号	续费途径	家园战宠停留时间	家园战宠移动数组	进阶组
pet_365	FightPetNpc	name_pet_365	p035_portrait01	Des_pet_365	5	20	p035|body|p035_body_t1		1.500000	0.750000	1.200000	0;0;0	160.000000	1.100000	900000000	41000353,41000354,41000355			pet_365	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_366	FightPetNpc	name_pet_366	p713_portrait01	Des_pet_366	5	20	p713|body|p713_body_t1		1.500000	0.750000	1.200000	0;0;0	160.000000	1.100000	900000000	41000428,41000429			pet_366	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_367	FightPetNpc	name_pet_367	p714_portrait01	Des_pet_367	5	20	p714|body|p714_body_t1|parta|p714_parta_t1		1.500000	0.750000	1.200000	0;0;0	160.000000	1.100000	900000000	41000447			pet_367	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	22
pet_368	FightPetNpc	name_pet_368	p715_portrait01	Des_pet_368	5	20	p715|body|p715_body_t1		2.000000	0.750000	1.500000	0;0;0	160.000000	1.000000	900000000	41000461			pet_368	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_369	FightPetNpc	name_pet_369	p716_portrait01	Des_pet_369	5	20	p716|body|p716_body_t1		2.000000	0.750000	1.500000	0;0;0	160.000000	1.000000	900000000				pet_369	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_370	FightPetNpc	name_pet_354	p706_portrait01	Des_pet_354	6	20	p706|body|p706_body_t1		1.000000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000	41000132,41000133,41000134,41000135,10342			pet_354	0	20	0	27		PetNpc,31,31	200	122	2		11	157,7,107,189,182,166,29,119,152,106	8
pet_371	FightPetNpc	name_pet_355	p707_portrait01	Des_pet_355	6	20	p707|body|p707_body_t1		1.000000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000	10342			pet_355	0	20	0	27		PetNpc,31,31	200	122	2		11	157,7,107,189,182,166,29,119,152,106	9
pet_372	FightPetNpc	name_pet_372	p036_portrait01	Des_pet_372	5	20	p036|body|p036_body_t1|parta|p036_parta_t1		1.500000	0.750000	1.200000	-0.2;0.1;0	160.000000	1.000000	900000000	41000491,41000492			pet_372	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_373	FightPetNpc	name_pet_373	p037_portrait01	Des_pet_373	5	20	p037|body|p037_body_t1		1.500000	0.750000	1.800000	-0.2;0;0	160.000000	1.000000	900000000	41000531,41000532			pet_373	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	23
pet_374	FightPetNpc	name_pet_374	p038_portrait01	Des_pet_374	5	20	p038|body|p038_body_t1		1.500000	0.750000	1.600000	-0.1;0;0	160.000000	1.000000	900000000	41000545			pet_374	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_375	FightPetNpc	name_pet_375	p039_portrait01	Des_pet_375	5	20	p039|body|p039_body_t1		1.500000	0.750000	1.500000	-0.1;0;0	160.000000	1.000000	900000000	41000555			pet_375	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_376	FightPetNpc	name_pet_376	p040_portrait01	Des_pet_376	5	20	p040|body|p040_body_t1		1.500000	0.750000	1.000000	-0.3;0.2;0	160.000000	1.000000	900000000	41000640			pet_376	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_377	FightPetNpc	name_pet_377	p041_portrait01	Des_pet_377	5	20	p041|body|p041_body_t1		1.500000	0.750000	1.600000	-0.1;0.15;0	160.000000	1.000000	900000000	41000645			pet_377	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_378	FightPetNpc	name_pet_345	p024_portrait01	Des_pet_345	6	20	p024|body|p024_body_t1		1.000000	0.750000	1.300000	0;0.171;0.572	180.000000	1.000000	900000000	41000058,10342			pet_345	0	20	0	27		PetNpc,31,31	200	122	7		11	157,7,107,189,182,166,29,119,152,106	10
pet_379	FightPetNpc	name_pet_351	p029_portrait01	Des_pet_351	6	20	p029|body|p029_body_t1		1.000000	0.750000	1.800000	0;0;0.4	180.000000	1.000000	900000000	10342			pet_351	0	20	0	27		PetNpc,31,31	200	122	2		11	157,7,107,189,182,166,29,119,152,106	11
pet_380	FightPetNpc	name_pet_339	p026_portrait01	Des_pet_339	6	6012020	p026|body|p026_body_t1		1.680000	0.500000	1.500000	0;0;0.4	150.000000	1.100000	900000000	41000036,10342			pet_339	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	12
pet_381	FightPetNpc	name_pet_337	p023_portrait01	Des_pet_337	6	20	p023|body|p023_body_t1		1.500000	0.500000	1.000000	-0.115;0.373;-0.092	150.000000	0.800000	900000000	41000016,10342			pet_337	0	20	0	27		PetNpc,1,1	200	122	7		11	171,143,140,5,51,111,74,81,70,171	13
pet_382	FightPetNpc	name_pet_344	p028_portrait01	Des_pet_344	6	20	p028|body|p028_body_t1		1.000000	0.500000	1.000000	0;0;0.4	150.000000	0.700000	900000000	41000048,10342			pet_344	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	14
pet_383	FightPetNpc	name_pet_349	p030_portrait01	Des_pet_349	6	6013020	p030|body|p030_body_t1		1.000000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000	41000087,41000088,41000089,10342			pet_349	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	15
pet_385	FightPetNpc	name_pet_385	p042_portrait01	Des_pet_385	5	20	p042|body|p042_body_t1		1.500000	0.750000	1.100000	-0.1;0.15;-0.15	160.000000	0.800000	900000000	41000667			pet_385	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_386	FightPetNpc	name_pet_386	p043_portrait01	Des_pet_386	5	20	p043|body|p043_body_t1		1.100000	0.750000	0.800000	-0.15;0.15;0.15	160.000000	0.500000	900000000	41000688,41000735,41000736			pet_386	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_387	FightPetNpc	name_pet_387	p044_portrait01	Des_pet_387	5	20	p044|body|p044_body_t1		1.100000	0.750000	1.200000	-0.15;0.15;0.15	160.000000	0.800000	900000000	41000742,41000743,41000744,41000756,41000757			pet_387	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_388	FightPetNpc	name_pet_360	p709_portrait01	Des_pet_360	6	20	p709|body|p709_body_t1		1.500000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000	41000180,41000181,10342			pet_360	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	16
pet_389	FightPetNpc	name_pet_362	p032_portrait01	Des_pet_362	6	20	p032|body|p032_body_t1|parta|p032_parta_t1		1.500000	0.750000	1.200000	0;0;0	160.000000	1.100000	900000000	41000212,41000213,41000214,10342			pet_362	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	17
pet_390	FightPetNpc	name_pet_364	p034_portrait01	Des_pet_364	6	20	p034|body|p034_body_t1		1.500000	0.750000	1.200000	0;0;0	160.000000	1.100000	900000000	41000356,41000357,41000358,41000359,10342			pet_364	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	18
pet_391	FightPetNpc	name_pet_391	p045_portrait01	Des_pet_391	5	20	p045|body|p045_body_t1		1.700000	0.750000	1.200000	0;0;0	160.000000	1.000000	900000000	41000775			pet_391	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_392	FightPetNpc	name_pet_392	p046_portrait01	Des_pet_392	4	20	p046|body|p046_body_t1		1.420000	0.600000	1.200000	0;0;0	170.000000	1.000000	900000000	41000776			pet_392	0	15	0	27		PetNpc,1,1	200	122	1		11	4,173,159,109,18,179,35,89,102,83	0
pet_393	FightPetNpc	name_pet_393	p047_portrait01	Des_pet_393	5	20	p047|body|p047_body_t1		1.100000	0.750000	1.200000	0;0.1;0	170.000000	0.800000	900000000	41000805			pet_393	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_394	FightPetNpc	name_pet_394	p717_portrait01	Des_pet_394	5	20	p717|body|p717_body_t1		1.100000	0.750000	1.200000	0;0.1;0	170.000000	0.800000	900000000				pet_394	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	19
pet_395	FightPetNpc	name_pet_395	p718_portrait01	Des_pet_395	5	20	p718|body|p718_body_t1|parta|p718_parta_t1		1.100000	0.750000	1.200000	0;0.1;0	170.000000	0.800000	900000000				pet_395	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	20
pet_396	FightPetNpc	name_pet_394	p717_portrait01	Des_pet_394	6	20	p717|body|p717_body_t1		1.100000	0.750000	1.200000	0;0.1;0	170.000000	0.800000	900000000	10342			pet_394	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	19
pet_397	FightPetNpc	name_pet_395	p718_portrait01	Des_pet_395	6	20	p718|body|p718_body_t1|parta|p718_parta_t1		1.100000	0.750000	1.200000	0;0.1;0	170.000000	0.800000	900000000	10342			pet_395	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	20
pet_398	FightPetNpc	name_pet_350	p025_portrait01	Des_pet_350	6	20	p025|body|p025_body_t1		1.500000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000	4100009010342			pet_350	0	20	0	27		PetNpc,31,31	200	122	7		11	157,7,107,189,182,166,29,119,152,106	21
pet_399	FightPetNpc	name_pet_367	p714_portrait01	Des_pet_367	6	20	p714|body|p714_body_t1|parta|p714_parta_t1		1.500000	0.750000	1.200000	0;0;0	160.000000	1.100000	900000000	41000447,10342			pet_367	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	22
pet_400	FightPetNpc	name_pet_373	p037_portrait01	Des_pet_373	6	20	p037|body|p037_body_t1		1.500000	0.750000	1.800000	-0.2;0;0	160.000000	1.000000	900000000	41000531,41000532,10342			pet_373	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	23
pet_801	FightPetNpc	name_pet_174	m042_portrait01	Des_pet_174	2	20	m042|body|m042_body_t1|parta|m042_parta_t1		1.500000	0.540000	1.300000	0;0;0	150.000000	0.900000	900000000					0	7	0	27		PetNpc,1,1	200	122	1		10	87,187,155,112,176,62,42,161,145,82	0
pet_802	FightPetNpc	name_pet_802	p019_portrait01	Des_pet_802	4	20	p019|body|p019_body_t1		1.200000	0.500000	2.000000	0;0;0.4	150.000000	1.000000	900000000					0	20	0	27		PetNpc,1,1	200	122	1		11	171,143,140,5,51,111,74,81,70,171	0
pet_991	FightPetNpc	name_pet_991	p014_portrait01	Des_pet_199	3	20	p014|body|p014_body_t1		1.430000	0.600000	1.500000	0;0;0.4	150.000000	1.300000	900000000				pet_199	0	7	0	27		PetNpc,1,1	200	122	1		12	38,34,180,192,39,54,186,57,24,83	0
pet_992	FightPetNpc	name_pet_991	p015_portrait01	Des_pet_199	3	20	p015|body|p015_body_t1		1.430000	0.620000	1.000000	0;0;0.4	150.000000	0.900000	900000000				pet_199	0	7	0	27		PetNpc,1,1	200	122	1		11	189,76,122,133,70,133,153,46,123,42	0
pet_993	FightPetNpc	name_pet_991	p015_portrait01	Des_pet_199	3	20	p015|body|p015_body_t1		1.860000	0.810000	1.200000	0;0;0.4	150.000000	1.200000	900000000				pet_199	0	7	0	27		PetNpc,1,1	200	122	1		8	157,7,107,189,182,166,29,119,152,106	0
pet_994	FightPetNpc	name_pet_991	p016_portrait01	Des_pet_199	3	20	p016|body|p016_body_t1		1.430000	0.620000	1.300000	0;0;0.4	150.000000	0.900000	900000000				pet_199	0	7	0	27		PetNpc,1,1	200	122	1		10	147,197,33,127,181,141,53,21,61,130	0
pet_995	FightPetNpc	name_pet_991	p016_portrait01	Des_pet_199	3	20	p016|body|p016_body_t1		1.720000	0.750000	1.450000	0;0;0.4	150.000000	1.100000	900000000				pet_199	0	7	0	27		PetNpc,1,1	200	122	1		11	121,179,184,171,149,115,117,74,31,97	0
baby_101	BabyPetNpc	name_baby_101	m005_portrait01	Des_baby_101	2	20	m005|body|m005_body_t1		1.000000	0.400000	1.500000	0;0;0.4	150.000000	0.800000	900000000					0	20	0	27		PetNpc,1,1	200	122	2		0		0
baby_105	BabyPetNpc	name_baby_105	m005_portrait05	Des_baby_105	3	20	m005|body|m005_body_t5		1.000000	0.400000	1.500000	0;0;0.4	150.000000	0.800000	900000000					0	20	0	27		PetNpc,1,1	200	122	2		0		0
baby_111	BabyPetNpc	name_baby_111	m021_portrait01	Des_baby_111	2	20	m021|body|m021_body_t1		1.120000	0.400000	1.400000	0;0;0.4	150.000000	0.800000	900000000					0	20	0	27		PetNpc,1,1	200	122	1		0		0
baby_115	BabyPetNpc	name_baby_115	m021_portrait05	Des_baby_115	3	20	m021|body|m021_body_t5		1.120000	0.400000	1.400000	0;0;0.4	150.000000	0.800000	900000000					0	20	0	27		PetNpc,1,1	200	122	1		0		0
baby_121	BabyPetNpc	name_baby_121	m002_portrait01	Des_baby_121	2	20	m002|body|m002_body_t1		1.130000	0.400000	1.200000	0;0;0.3	150.000000	0.800000	900000000					0	20	0	27		PetNpc,31,31	200	122	1		0		0
baby_125	BabyPetNpc	name_baby_125	m002_portrait05	Des_baby_125	3	20	m002|body|m002_body_t5		1.130000	0.400000	1.200000	0;0;0.3	150.000000	0.800000	900000000					0	20	0	27		PetNpc,31,31	200	122	1		0		0
baby_131	BabyPetNpc	name_baby_131	m003_portrait01	Des_baby_131	2	20	m003|body|m003_body_t1		0.920000	0.520000	1.300000	0;0;0.6	150.000000	0.800000	900000000					0	20	0	27		PetNpc,31,31	200	122	2		0		0
baby_134	BabyPetNpc	name_baby_134	m003_portrait05	Des_baby_134	3	20	m003|body|m003_body_t5		0.920000	0.520000	1.300000	0;0;0.6	150.000000	0.800000	900000000					0	20	0	27		PetNpc,31,31	200	122	2		0		0
baby_135	BabyPetNpc	name_baby_135	p001_portrait01	Des_baby_135	3	20	p001|body|p001_body_t1		1.120000	0.400000	1.300000	0;0;0.2	150.000000	0.800000	900000000					0	20	0	27		PetNpc,31,31	200	122	2		0		0
baby_136	BabyPetNpc	name_baby_136	p001_portrait05	Des_baby_136	4	20	p001|body|p001_body_t5		1.120000	0.400000	1.300000	0;0;0.2	150.000000	0.800000	900000000					0	20	0	27		PetNpc,31,31	200	122	2		0		0
wedding_guest001	BabyPetNpc	name_baby_101	m005_portrait01	Des_baby_101	2	20	m005|body|m005_body_t1		1.000000	0.400000	1.500000	0;0;0.4	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_guest002	BabyPetNpc	name_baby_105	m005_portrait05	Des_baby_105	2	20	m005|body|m005_body_t5		1.000000	0.400000	1.500000	0;0;0.4	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_guest003	BabyPetNpc	name_baby_111	m021_portrait01	Des_baby_111	2	20	m021|body|m021_body_t1		1.120000	0.400000	1.400000	0;0;0.4	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_guest004	BabyPetNpc	name_baby_115	m021_portrait05	Des_baby_115	2	20	m021|body|m021_body_t5		1.120000	0.400000	1.400000	0;0;0.4	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_guest005	BabyPetNpc	name_baby_121	m002_portrait01	Des_baby_121	2	20	m002|body|m002_body_t1		1.130000	0.400000	1.200000	0;0;0.3	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_guest006	BabyPetNpc	name_baby_125	m002_portrait05	Des_baby_125	2	20	m002|body|m002_body_t5		1.130000	0.400000	1.200000	0;0;0.3	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_guest007	FightPetNpc	name_pet_101	m001_portrait01	Des_pet_101	2	20	m001|body|m001_body_t1		1.160000	0.400000	1.300000	0;0;0.5	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_guest008	FightPetNpc	name_pet_104	m001_portrait05	Des_pet_104	2	20	m001|body|m001_body_t5		1.160000	0.400000	1.300000	0;0;0.5	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_guest009	FightPetNpc	name_pet_131	m904_portrait01	Des_pet_131	2	20	m904|body|m904_body_t1		1.460000	0.350000	1.000000	0;0;0.2	150.000000	0.700000	900000000					0	0	0				0		0		0		0
wedding_guest010	FightPetNpc	name_pet_134	m904_portrait05	Des_pet_134	2	20	m904|body|m904_body_t5		1.460000	0.350000	1.000000	0;0;0.2	150.000000	0.700000	900000000					0	0	0				0		0		0		0
wedding_guest011	FightPetNpc	name_pet_172	m041_portrait01	Des_pet_172	2	20	m041|body|m041_body_t1		1.070000	0.560000	1.200000	0;0;0.5	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_guest012	FightPetNpc	name_pet_173	m041_portrait03	Des_pet_173	2	20	m041|body|m041_body_t3		1.070000	0.560000	1.200000	0;0;0.5	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_guest013	FightPetNpc	name_pet_174	m042_portrait01	Des_pet_174	2	20	m042|body|m042_body_t1|parta|m042_parta_t1		1.500000	0.540000	1.300000	0;0;0.4	150.000000	0.900000	900000000					0	0	0				0		0		0		0
wedding_guest014	FightPetNpc	name_pet_175	m042_portrait02	Des_pet_175	2	20	m042|body|m042_body_t3|parta|m042_parta_t2		1.500000	0.540000	1.300000	0;0;0.4	150.000000	0.900000	900000000					0	0	0				0		0		0		0
wedding_cakeman001	BabyPetNpc	name_baby_101	m005_portrait01	Des_baby_101	2	20	m005|body|m005_body_t1		1.000000	0.400000	1.500000	0;0;0.4	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_cakeman002	BabyPetNpc	name_baby_105	m005_portrait05	Des_baby_105	2	20	m005|body|m005_body_t5		1.000000	0.400000	1.500000	0;0;0.4	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_cakeman003	BabyPetNpc	name_baby_111	m021_portrait01	Des_baby_111	2	20	m021|body|m021_body_t1		1.120000	0.400000	1.400000	0;0;0.4	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_cakeman004	BabyPetNpc	name_baby_115	m021_portrait05	Des_baby_115	2	20	m021|body|m021_body_t5		1.120000	0.400000	1.400000	0;0;0.4	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_cakeman005	BabyPetNpc	name_baby_121	m002_portrait01	Des_baby_121	2	20	m002|body|m002_body_t1		1.130000	0.400000	1.200000	0;0;0.3	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_cakeman006	BabyPetNpc	name_baby_125	m002_portrait05	Des_baby_125	2	20	m002|body|m002_body_t5		1.130000	0.400000	1.200000	0;0;0.3	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_cakeman007	FightPetNpc	name_pet_101	m001_portrait01	Des_pet_101	2	20	m001|body|m001_body_t1		1.160000	0.400000	1.300000	0;0;0.5	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_cakeman008	FightPetNpc	name_pet_104	m001_portrait05	Des_pet_104	2	20	m001|body|m001_body_t5		1.160000	0.400000	1.300000	0;0;0.5	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_cakeman009	FightPetNpc	name_pet_131	m904_portrait01	Des_pet_131	2	20	m904|body|m904_body_t1		1.460000	0.350000	1.000000	0;0;0.2	150.000000	0.700000	900000000					0	0	0				0		0		0		0
wedding_cakeman010	FightPetNpc	name_pet_134	m904_portrait05	Des_pet_134	2	20	m904|body|m904_body_t5		1.460000	0.350000	1.000000	0;0;0.2	150.000000	0.700000	900000000					0	0	0				0		0		0		0
wedding_cakeman011	FightPetNpc	name_pet_172	m041_portrait01	Des_pet_172	2	20	m041|body|m041_body_t1		1.070000	0.560000	1.200000	0;0;0.5	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_cakeman012	FightPetNpc	name_pet_173	m041_portrait03	Des_pet_173	2	20	m041|body|m041_body_t3		1.070000	0.560000	1.200000	0;0;0.5	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_cakeman013	FightPetNpc	name_pet_174	m042_portrait01	Des_pet_174	2	20	m042|body|m042_body_t1|parta|m042_parta_t1		1.500000	0.540000	1.300000	0;0;0.4	150.000000	0.900000	900000000					0	0	0				0		0		0		0
wedding_cakeman014	FightPetNpc	name_pet_175	m042_portrait02	Des_pet_175	2	20	m042|body|m042_body_t3|parta|m042_parta_t2		1.500000	0.540000	1.300000	0;0;0.4	150.000000	0.900000	900000000					0	0	0				0		0		0		0
wedding_master001	FightPetNpc	name_pet_162	m029_portrait01	Des_pet_162	2	20	m029|body|m029_body_t1		1.600000	0.320000	1.200000	0;-0.3;0.4	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_master002	FightPetNpc	name_pet_164	m030_portrait01	Des_pet_164	2	20	m030|body|m030_body_t1		1.600000	0.320000	1.200000	0;-0.3;0.4	150.000000	0.800000	900000000					0	0	0				0		0		0		0
wedding_cake001	FightPetNpc	name_pet_144	m908_portrait05	Des_pet_144	2	20	n091|body|n091_body_t1		1.530000	0.720000	1.300000	0;0;0.6	150.000000	0.600000	900000000					0	0	0				0		0		0		0
pet_s711	FightPetNpc	name_pet_s711	soldier711_portrait01	Des_pet_s711	5	20	soldier711|body|soldier711_body_t1		1.300000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000					0	0	0				0		0		0		0
pet_s712	FightPetNpc	name_pet_s712	soldier712_portrait01	Des_pet_s712	5	20	soldier712|body|soldier712_body_t1		1.300000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000					0	0	0				0		0		0		0
pet_s713	FightPetNpc	name_pet_s713	soldier713_portrait01	Des_pet_s713	5	20	soldier713|body|soldier713_body_t1		1.300000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000					0	0	0				0		0		0		0
pet_s714	FightPetNpc	name_pet_s714	soldier714_portrait01	Des_pet_s714	5	20	soldier714|body|soldier714_body_t1		1.300000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000					0	0	0				0		0		0		0
pet_n801	FightPetNpc	name_pet_n801	n801_portrait01	Des_pet_n801	5	20	n801|body|n801_body_t1		1.800000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000					0	0	0				0		0		0		0
pet_n802	FightPetNpc	name_pet_n802	n802_portrait01	Des_pet_n802	5	20	n802|body|n802_body_t1		1.000000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000					0	0	0				0		0		0		0
pet_m304	FightPetNpc	name_pet_m304	m304_portrait01	Des_pet_m304	5	20	m304|body|m304_body_t1		1.000000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000					0	0	0				0		0		0		0
pet_b709	FightPetNpc	name_pet_b709	b709_portrait01	Des_pet_b709	5	20	b710|body|b710_body_t1|parta|b710_parta_t1		4.700000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000					0	0	0				0		0		0		0
pet_b710	FightPetNpc	name_pet_b710	b710_portrait01	Des_pet_b710	5	20	b709|body|b709_body_t1|parta|b709_parta_t1		3.500000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000					0	0	0				0		0		0		0
pet_pet_366	FightPetNpc	name_pet_pet_366	b709_portrait01	Des_pet_pet_366	5	20	b710|body|b710_body_t1|parta|b710_parta_t1		4.700000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000					0	0	0				0		0		0		0
pet_b710	FightPetNpc	name_pet_b710	b710_portrait01	Des_pet_b710	5	20	b709|body|b709_body_t1|parta|b709_parta_t1		3.500000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000					0	0	0				0		0		0		0
pet_b714	FightPetNpc	name_pet_b714	b714_portrait01	Des_pet_b714	5	20	b714|body|b714_body_t1		4.900000	0.750000	1.500000	-0.2;0;-0.1	180.000000	2.000000	900000000					0	0	0				0		0		0		0
ride_230	RidePetNpc	name_ride_230	r708_portrait01	Des_ride_230	5	20	r708|body|r708_body_t1		2.040000	1.000000	0.600000	-0.4;0.4;0.4	150.000000	0.400000	900000000	41000906,41000907	248:8,0.09999999;8,0.4666662			0	0	2	34,34		PetNpc,31,31	200	122	2		0		0
ride_231	RidePetNpc	name_ride_231	r709_portrait01	Des_ride_231	4	20	r709|body|r709_body_t1		2.040000	1.000000	0.400000	-0.2;0;-0.1	150.000000	0.400000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	34		PetNpc,31,31	200	122	2		0		0
ride_232	RidePetNpc	name_ride_232	r710_portrait01	Des_ride_232	4	20	r710|body|r710_body_t1		2.040000	1.000000	0.850000	-0.2;0;0.5	150.000000	0.450000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_233	RidePetNpc	name_ride_233	r111_portrait01	Des_ride_233	4	20	r111|body|r111_body_t1		2.040000	1.000000	0.780000	0;0;0.2	180.000000	0.400000	900000000	41000926	248:8,0.09999999;8,0.4666662			0	0	1	31		PetNpc,31,31	200	122	2		0		0
ride_234	RidePetNpc	name_ride_234	r112_portrait01	Des_ride_234	4	20	r112|body|r112_body_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000		248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	2		0		0
pet_410	FightPetNpc	name_pet_410	p048_portrait01	Des_pet_410	5	20	p048|body|p048_body_t1		2.040000	0.750000	1.500000	0;0;0.2	180.000000	1.100000	900000000	41000915				0	20	0			PetNpc,31,31	200	122	1		7	43,181,161,181,54,3,195,19,161,195	0
ride_235	RidePetNpc	name_ride_235	r113_portrait01	Des_ride_235	5	20	r113|body|r113_body_t1		2.040000	1.000000	0.500000	0;0;0	165.000000	0.550000	900000000	41000927	248:8,0.09999999;8,0.4666662			0	0	1	34		PetNpc,31,31	200	122	2		0		0
