音效编号	主体	播放时长	延迟	权重	组别	背景音乐音量缩放	背景音乐优先级	背景音乐段落循环	背景音乐段落循环
625	event:/UI/sound_common_btn	0.000000	0.000000	0	0	0.000000	0		
626	event:/UI/sound_common_btn	0.000000	0.000000	0	0	0.000000	0		
627	event:/UI/sound_common_btn	0.000000	0.000000	0	0	0.000000	0		
628	event:/UI/sound_common_btn	0.000000	0.000000	0	0	0.000000	0		
629	event:/UI/sound_common_btn	0.000000	0.000000	0	0	0.000000	0		
630	event:/Slime/Benimaru_01	0.000000	0.000000	0	0	0.000000	0		
631	event:/Slime/Benimaru_02	0.000000	0.000000	0	0	0.000000	0		
632	event:/Slime/Benimaru_03	0.000000	0.000000	0	0	0.000000	0		
633	event:/Slime/Mirimu_04	0.000000	0.000000	0	0	0.000000	0		
634	event:/Slime/Mirimu_05	0.000000	0.000000	0	0	0.000000	0		
635	event:/Slime/Mirimu_06	0.000000	0.000000	0	0	0.000000	0		
636	event:/Slime/Mirimu_07	0.000000	0.000000	0	0	0.000000	0		
637	event:/Slime/Shion_08	0.000000	0.000000	0	0	0.000000	0		
638	event:/Slime/Shion_09	0.000000	0.000000	0	0	0.000000	0		
639	event:/Slime/Rimuru_10	0.000000	0.000000	0	0	0.000000	0		
640	event:/Slime/Rimuru_11	0.000000	0.000000	0	0	0.000000	0		
